"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Monroe County, GA"	"13207"	"2022 (provisional)"	"2022"	263	Not Applicable	Not Applicable
	"Montgomery County, GA"	"13209"	"2021"	"2021"	151	Not Applicable	Not Applicable
	"Montgomery County, GA"	"13209"	"2022 (provisional)"	"2022"	75	Not Applicable	Not Applicable
	"Morgan County, GA"	"13211"	"2021"	"2021"	296	Not Applicable	Not Applicable
	"Morgan County, GA"	"13211"	"2022 (provisional)"	"2022"	157	Not Applicable	Not Applicable
	"Murray County, GA"	"13213"	"2021"	"2021"	546	Not Applicable	Not Applicable
	"Murray County, GA"	"13213"	"2022 (provisional)"	"2022"	327	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2021"	"2021"	2591	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2022 (provisional)"	"2022"	1516	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2021"	"2021"	1268	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2022 (provisional)"	"2022"	710	Not Applicable	Not Applicable
	"Oconee County, GA"	"13219"	"2021"	"2021"	350	Not Applicable	Not Applicable
	"Oconee County, GA"	"13219"	"2022 (provisional)"	"2022"	233	Not Applicable	Not Applicable
	"Oglethorpe County, GA"	"13221"	"2021"	"2021"	197	Not Applicable	Not Applicable
	"Oglethorpe County, GA"	"13221"	"2022 (provisional)"	"2022"	124	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2021"	"2021"	1308	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2022 (provisional)"	"2022"	874	Not Applicable	Not Applicable
	"Peach County, GA"	"13225"	"2021"	"2021"	410	Not Applicable	Not Applicable
	"Peach County, GA"	"13225"	"2022 (provisional)"	"2022"	267	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	"2021"	"2021"	471	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	"2022 (provisional)"	"2022"	333	Not Applicable	Not Applicable
	"Pierce County, GA"	"13229"	"2021"	"2021"	346	Not Applicable	Not Applicable
	"Pierce County, GA"	"13229"	"2022 (provisional)"	"2022"	192	Not Applicable	Not Applicable
	"Pike County, GA"	"13231"	"2021"	"2021"	264	Not Applicable	Not Applicable
	"Pike County, GA"	"13231"	"2022 (provisional)"	"2022"	180	Not Applicable	Not Applicable
	"Polk County, GA"	"13233"	"2021"	"2021"	670	Not Applicable	Not Applicable
	"Polk County, GA"	"13233"	"2022 (provisional)"	"2022"	382	Not Applicable	Not Applicable
	"Pulaski County, GA"	"13235"	"2021"	"2021"	176	Not Applicable	Not Applicable
	"Pulaski County, GA"	"13235"	"2022 (provisional)"	"2022"	94	Not Applicable	Not Applicable
	"Putnam County, GA"	"13237"	"2021"	"2021"	367	Not Applicable	Not Applicable
	"Putnam County, GA"	"13237"	"2022 (provisional)"	"2022"	233	Not Applicable	Not Applicable
	"Quitman County, GA"	"13239"	"2021"	"2021"	51	Not Applicable	Not Applicable
	"Quitman County, GA"	"13239"	"2022 (provisional)"	"2022"	33	Not Applicable	Not Applicable
	"Rabun County, GA"	"13241"	"2021"	"2021"	286	Not Applicable	Not Applicable
	"Rabun County, GA"	"13241"	"2022 (provisional)"	"2022"	159	Not Applicable	Not Applicable
	"Randolph County, GA"	"13243"	"2021"	"2021"	115	Not Applicable	Not Applicable
	"Randolph County, GA"	"13243"	"2022 (provisional)"	"2022"	59	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021"	"2021"	2661	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2022 (provisional)"	"2022"	1584	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2021"	"2021"	1014	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2022 (provisional)"	"2022"	572	Not Applicable	Not Applicable
	"Schley County, GA"	"13249"	"2021"	"2021"	59	Not Applicable	Not Applicable
	"Schley County, GA"	"13249"	"2022 (provisional)"	"2022"	30	Not Applicable	Not Applicable
	"Screven County, GA"	"13251"	"2021"	"2021"	252	Not Applicable	Not Applicable
	"Screven County, GA"	"13251"	"2022 (provisional)"	"2022"	134	Not Applicable	Not Applicable
	"Seminole County, GA"	"13253"	"2021"	"2021"	163	Not Applicable	Not Applicable
	"Seminole County, GA"	"13253"	"2022 (provisional)"	"2022"	94	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2021"	"2021"	1110	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2022 (provisional)"	"2022"	649	Not Applicable	Not Applicable
	"Stephens County, GA"	"13257"	"2021"	"2021"	489	Not Applicable	Not Applicable
	"Stephens County, GA"	"13257"	"2022 (provisional)"	"2022"	293	Not Applicable	Not Applicable
	"Stewart County, GA"	"13259"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"Stewart County, GA"	"13259"	"2022 (provisional)"	"2022"	55	Not Applicable	Not Applicable
	"Sumter County, GA"	"13261"	"2021"	"2021"	433	Not Applicable	Not Applicable
	"Sumter County, GA"	"13261"	"2022 (provisional)"	"2022"	260	Not Applicable	Not Applicable
	"Talbot County, GA"	"13263"	"2021"	"2021"	99	Not Applicable	Not Applicable
	"Talbot County, GA"	"13263"	"2022 (provisional)"	"2022"	49	Not Applicable	Not Applicable
	"Taliaferro County, GA"	"13265"	"2021"	"2021"	37	Not Applicable	Not Applicable
	"Taliaferro County, GA"	"13265"	"2022 (provisional)"	"2022"	23	Not Applicable	Not Applicable
	"Tattnall County, GA"	"13267"	"2021"	"2021"	347	Not Applicable	Not Applicable
	"Tattnall County, GA"	"13267"	"2022 (provisional)"	"2022"	182	Not Applicable	Not Applicable
	"Taylor County, GA"	"13269"	"2021"	"2021"	138	Not Applicable	Not Applicable
	"Taylor County, GA"	"13269"	"2022 (provisional)"	"2022"	80	Not Applicable	Not Applicable
	"Telfair County, GA"	"13271"	"2021"	"2021"	186	Not Applicable	Not Applicable
	"Telfair County, GA"	"13271"	"2022 (provisional)"	"2022"	108	Not Applicable	Not Applicable
	"Terrell County, GA"	"13273"	"2021"	"2021"	136	Not Applicable	Not Applicable
	"Terrell County, GA"	"13273"	"2022 (provisional)"	"2022"	93	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2021"	"2021"	696	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2022 (provisional)"	"2022"	421	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	"2021"	"2021"	547	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	"2022 (provisional)"	"2022"	355	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	"2021"	"2021"	458	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	"2022 (provisional)"	"2022"	265	Not Applicable	Not Applicable
	"Towns County, GA"	"13281"	"2021"	"2021"	249	Not Applicable	Not Applicable
	"Towns County, GA"	"13281"	"2022 (provisional)"	"2022"	162	Not Applicable	Not Applicable
	"Treutlen County, GA"	"13283"	"2021"	"2021"	133	Not Applicable	Not Applicable
	"Treutlen County, GA"	"13283"	"2022 (provisional)"	"2022"	65	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2021"	"2021"	944	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2022 (provisional)"	"2022"	540	Not Applicable	Not Applicable
	"Turner County, GA"	"13287"	"2021"	"2021"	135	Not Applicable	Not Applicable
	"Turner County, GA"	"13287"	"2022 (provisional)"	"2022"	94	Not Applicable	Not Applicable
	"Twiggs County, GA"	"13289"	"2021"	"2021"	161	Not Applicable	Not Applicable
	"Twiggs County, GA"	"13289"	"2022 (provisional)"	"2022"	89	Not Applicable	Not Applicable
	"Union County, GA"	"13291"	"2021"	"2021"	437	Not Applicable	Not Applicable
	"Union County, GA"	"13291"	"2022 (provisional)"	"2022"	285	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2021"	"2021"	548	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2022 (provisional)"	"2022"	275	Not Applicable	Not Applicable
	"Walker County, GA"	"13295"	"2021"	"2021"	999	Not Applicable	Not Applicable
	"Walker County, GA"	"13295"	"2022 (provisional)"	"2022"	666	Not Applicable	Not Applicable
	"Walton County, GA"	"13297"	"2021"	"2021"	1248	Not Applicable	Not Applicable
	"Walton County, GA"	"13297"	"2022 (provisional)"	"2022"	755	Not Applicable	Not Applicable
	"Ware County, GA"	"13299"	"2021"	"2021"	651	Not Applicable	Not Applicable
	"Ware County, GA"	"13299"	"2022 (provisional)"	"2022"	381	Not Applicable	Not Applicable
	"Warren County, GA"	"13301"	"2021"	"2021"	86	Not Applicable	Not Applicable
	"Warren County, GA"	"13301"	"2022 (provisional)"	"2022"	59	Not Applicable	Not Applicable
	"Washington County, GA"	"13303"	"2021"	"2021"	313	Not Applicable	Not Applicable
	"Washington County, GA"	"13303"	"2022 (provisional)"	"2022"	163	Not Applicable	Not Applicable
	"Wayne County, GA"	"13305"	"2021"	"2021"	516	Not Applicable	Not Applicable
	"Wayne County, GA"	"13305"	"2022 (provisional)"	"2022"	292	Not Applicable	Not Applicable
	"Webster County, GA"	"13307"	"2021"	"2021"	25	Not Applicable	Not Applicable
	"Webster County, GA"	"13307"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"Wheeler County, GA"	"13309"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"Wheeler County, GA"	"13309"	"2022 (provisional)"	"2022"	51	Not Applicable	Not Applicable
	"White County, GA"	"13311"	"2021"	"2021"	448	Not Applicable	Not Applicable
	"White County, GA"	"13311"	"2022 (provisional)"	"2022"	281	Not Applicable	Not Applicable
	"Whitfield County, GA"	"13313"	"2021"	"2021"	1142	Not Applicable	Not Applicable
	"Whitfield County, GA"	"13313"	"2022 (provisional)"	"2022"	687	Not Applicable	Not Applicable
	"Wilcox County, GA"	"13315"	"2021"	"2021"	173	Not Applicable	Not Applicable
	"Wilcox County, GA"	"13315"	"2022 (provisional)"	"2022"	89	Not Applicable	Not Applicable
	"Wilkes County, GA"	"13317"	"2021"	"2021"	180	Not Applicable	Not Applicable
	"Wilkes County, GA"	"13317"	"2022 (provisional)"	"2022"	107	Not Applicable	Not Applicable
	"Wilkinson County, GA"	"13319"	"2021"	"2021"	193	Not Applicable	Not Applicable
	"Wilkinson County, GA"	"13319"	"2022 (provisional)"	"2022"	92	Not Applicable	Not Applicable
	"Worth County, GA"	"13321"	"2021"	"2021"	315	Not Applicable	Not Applicable
	"Worth County, GA"	"13321"	"2022 (provisional)"	"2022"	193	Not Applicable	Not Applicable
	"Hawaii County, HI"	"15001"	"2021"	"2021"	2051	Not Applicable	Not Applicable
	"Hawaii County, HI"	"15001"	"2022 (provisional)"	"2022"	1431	Not Applicable	Not Applicable
	"Honolulu County, HI"	"15003"	"2021"	"2021"	8780	Not Applicable	Not Applicable
	"Honolulu County, HI"	"15003"	"2022 (provisional)"	"2022"	6051	Not Applicable	Not Applicable
	"Kalawao County, HI"	"15005"	"2021"	"2021"	0	Not Applicable	Not Applicable
	"Kalawao County, HI"	"15005"	"2022 (provisional)"	"2022"	0	Not Applicable	Not Applicable
	"Kauai County, HI"	"15007"	"2021"	"2021"	593	Not Applicable	Not Applicable
	"Kauai County, HI"	"15007"	"2022 (provisional)"	"2022"	441	Not Applicable	Not Applicable
	"Maui County, HI"	"15009"	"2021"	"2021"	1392	Not Applicable	Not Applicable
	"Maui County, HI"	"15009"	"2022 (provisional)"	"2022"	918	Not Applicable	Not Applicable
	"Ada County, ID"	"16001"	"2021"	"2021"	4151	Not Applicable	Not Applicable
	"Ada County, ID"	"16001"	"2022 (provisional)"	"2022"	2647	Not Applicable	Not Applicable
	"Adams County, ID"	"16003"	"2021"	"2021"	55	Not Applicable	Not Applicable
	"Adams County, ID"	"16003"	"2022 (provisional)"	"2022"	45	Not Applicable	Not Applicable
	"Bannock County, ID"	"16005"	"2021"	"2021"	937	Not Applicable	Not Applicable
	"Bannock County, ID"	"16005"	"2022 (provisional)"	"2022"	609	Not Applicable	Not Applicable
	"Bear Lake County, ID"	"16007"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"Bear Lake County, ID"	"16007"	"2022 (provisional)"	"2022"	45	Not Applicable	Not Applicable
	"Benewah County, ID"	"16009"	"2021"	"2021"	158	Not Applicable	Not Applicable
	"Benewah County, ID"	"16009"	"2022 (provisional)"	"2022"	101	Not Applicable	Not Applicable
	"Bingham County, ID"	"16011"	"2021"	"2021"	504	Not Applicable	Not Applicable
	"Bingham County, ID"	"16011"	"2022 (provisional)"	"2022"	296	Not Applicable	Not Applicable
	"Blaine County, ID"	"16013"	"2021"	"2021"	156	Not Applicable	Not Applicable
	"Blaine County, ID"	"16013"	"2022 (provisional)"	"2022"	109	Not Applicable	Not Applicable
	"Boise County, ID"	"16015"	"2021"	"2021"	93	Not Applicable	Not Applicable
	"Boise County, ID"	"16015"	"2022 (provisional)"	"2022"	46	Not Applicable	Not Applicable
	"Bonner County, ID"	"16017"	"2021"	"2021"	620	Not Applicable	Not Applicable
	"Bonner County, ID"	"16017"	"2022 (provisional)"	"2022"	352	Not Applicable	Not Applicable
	"Bonneville County, ID"	"16019"	"2021"	"2021"	1104	Not Applicable	Not Applicable
	"Bonneville County, ID"	"16019"	"2022 (provisional)"	"2022"	666	Not Applicable	Not Applicable
	"Boundary County, ID"	"16021"	"2021"	"2021"	179	Not Applicable	Not Applicable
	"Boundary County, ID"	"16021"	"2022 (provisional)"	"2022"	96	Not Applicable	Not Applicable
	"Butte County, ID"	"16023"	"2021"	"2021"	46	Not Applicable	Not Applicable
	"Butte County, ID"	"16023"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Camas County, ID"	"16025"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Camas County, ID"	"16025"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Canyon County, ID"	"16027"	"2021"	"2021"	2131	Not Applicable	Not Applicable
	"Canyon County, ID"	"16027"	"2022 (provisional)"	"2022"	1399	Not Applicable	Not Applicable
	"Caribou County, ID"	"16029"	"2021"	"2021"	78	Not Applicable	Not Applicable
	"Caribou County, ID"	"16029"	"2022 (provisional)"	"2022"	51	Not Applicable	Not Applicable
	"Cassia County, ID"	"16031"	"2021"	"2021"	234	Not Applicable	Not Applicable
	"Cassia County, ID"	"16031"	"2022 (provisional)"	"2022"	152	Not Applicable	Not Applicable
	"Clark County, ID"	"16033"	"2021"	"2021"	10	Not Applicable	Not Applicable
	"Clark County, ID"	"16033"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Clearwater County, ID"	"16035"	"2021"	"2021"	132	Not Applicable	Not Applicable
	"Clearwater County, ID"	"16035"	"2022 (provisional)"	"2022"	97	Not Applicable	Not Applicable
	"Custer County, ID"	"16037"	"2021"	"2021"	69	Not Applicable	Not Applicable
	"Custer County, ID"	"16037"	"2022 (provisional)"	"2022"	38	Not Applicable	Not Applicable
	"Elmore County, ID"	"16039"	"2021"	"2021"	240	Not Applicable	Not Applicable
	"Elmore County, ID"	"16039"	"2022 (provisional)"	"2022"	174	Not Applicable	Not Applicable
	"Franklin County, ID"	"16041"	"2021"	"2021"	134	Not Applicable	Not Applicable
	"Franklin County, ID"	"16041"	"2022 (provisional)"	"2022"	74	Not Applicable	Not Applicable
	"Fremont County, ID"	"16043"	"2021"	"2021"	165	Not Applicable	Not Applicable
	"Fremont County, ID"	"16043"	"2022 (provisional)"	"2022"	98	Not Applicable	Not Applicable
	"Gem County, ID"	"16045"	"2021"	"2021"	304	Not Applicable	Not Applicable
	"Gem County, ID"	"16045"	"2022 (provisional)"	"2022"	160	Not Applicable	Not Applicable
	"Gooding County, ID"	"16047"	"2021"	"2021"	170	Not Applicable	Not Applicable
	"Gooding County, ID"	"16047"	"2022 (provisional)"	"2022"	124	Not Applicable	Not Applicable
	"Idaho County, ID"	"16049"	"2021"	"2021"	257	Not Applicable	Not Applicable
	"Idaho County, ID"	"16049"	"2022 (provisional)"	"2022"	148	Not Applicable	Not Applicable
	"Jefferson County, ID"	"16051"	"2021"	"2021"	250	Not Applicable	Not Applicable
	"Jefferson County, ID"	"16051"	"2022 (provisional)"	"2022"	155	Not Applicable	Not Applicable
	"Jerome County, ID"	"16053"	"2021"	"2021"	242	Not Applicable	Not Applicable
	"Jerome County, ID"	"16053"	"2022 (provisional)"	"2022"	156	Not Applicable	Not Applicable
	"Kootenai County, ID"	"16055"	"2021"	"2021"	2019	Not Applicable	Not Applicable
	"Kootenai County, ID"	"16055"	"2022 (provisional)"	"2022"	1197	Not Applicable	Not Applicable
	"Latah County, ID"	"16057"	"2021"	"2021"	303	Not Applicable	Not Applicable
	"Latah County, ID"	"16057"	"2022 (provisional)"	"2022"	199	Not Applicable	Not Applicable
	"Lemhi County, ID"	"16059"	"2021"	"2021"	148	Not Applicable	Not Applicable
	"Lemhi County, ID"	"16059"	"2022 (provisional)"	"2022"	79	Not Applicable	Not Applicable
	"Lewis County, ID"	"16061"	"2021"	"2021"	67	Not Applicable	Not Applicable
	"Lewis County, ID"	"16061"	"2022 (provisional)"	"2022"	41	Not Applicable	Not Applicable
	"Lincoln County, ID"	"16063"	"2021"	"2021"	38	Not Applicable	Not Applicable
	"Lincoln County, ID"	"16063"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Madison County, ID"	"16065"	"2021"	"2021"	234	Not Applicable	Not Applicable
	"Madison County, ID"	"16065"	"2022 (provisional)"	"2022"	145	Not Applicable	Not Applicable
	"Minidoka County, ID"	"16067"	"2021"	"2021"	228	Not Applicable	Not Applicable
	"Minidoka County, ID"	"16067"	"2022 (provisional)"	"2022"	143	Not Applicable	Not Applicable
	"Nez Perce County, ID"	"16069"	"2021"	"2021"	609	Not Applicable	Not Applicable
	"Nez Perce County, ID"	"16069"	"2022 (provisional)"	"2022"	391	Not Applicable	Not Applicable
	"Oneida County, ID"	"16071"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Oneida County, ID"	"16071"	"2022 (provisional)"	"2022"	32	Not Applicable	Not Applicable
	"Owyhee County, ID"	"16073"	"2021"	"2021"	140	Not Applicable	Not Applicable
	"Owyhee County, ID"	"16073"	"2022 (provisional)"	"2022"	86	Not Applicable	Not Applicable
	"Payette County, ID"	"16075"	"2021"	"2021"	338	Not Applicable	Not Applicable
	"Payette County, ID"	"16075"	"2022 (provisional)"	"2022"	206	Not Applicable	Not Applicable
	"Power County, ID"	"16077"	"2021"	"2021"	88	Not Applicable	Not Applicable
	"Power County, ID"	"16077"	"2022 (provisional)"	"2022"	36	Not Applicable	Not Applicable
	"Shoshone County, ID"	"16079"	"2021"	"2021"	246	Not Applicable	Not Applicable
	"Shoshone County, ID"	"16079"	"2022 (provisional)"	"2022"	142	Not Applicable	Not Applicable
	"Teton County, ID"	"16081"	"2021"	"2021"	70	Not Applicable	Not Applicable
	"Teton County, ID"	"16081"	"2022 (provisional)"	"2022"	40	Not Applicable	Not Applicable
	"Twin Falls County, ID"	"16083"	"2021"	"2021"	986	Not Applicable	Not Applicable
	"Twin Falls County, ID"	"16083"	"2022 (provisional)"	"2022"	661	Not Applicable	Not Applicable
	"Valley County, ID"	"16085"	"2021"	"2021"	101	Not Applicable	Not Applicable
	"Valley County, ID"	"16085"	"2022 (provisional)"	"2022"	67	Not Applicable	Not Applicable
	"Washington County, ID"	"16087"	"2021"	"2021"	163	Not Applicable	Not Applicable
	"Washington County, ID"	"16087"	"2022 (provisional)"	"2022"	110	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"2021"	"2021"	936	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"2022 (provisional)"	"2022"	578	Not Applicable	Not Applicable
	"Alexander County, IL"	"17003"	"2021"	"2021"	104	Not Applicable	Not Applicable
	"Alexander County, IL"	"17003"	"2022 (provisional)"	"2022"	69	Not Applicable	Not Applicable
	"Bond County, IL"	"17005"	"2021"	"2021"	219	Not Applicable	Not Applicable
	"Bond County, IL"	"17005"	"2022 (provisional)"	"2022"	121	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"2021"	"2021"	500	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"2022 (provisional)"	"2022"	335	Not Applicable	Not Applicable
	"Brown County, IL"	"17009"	"2021"	"2021"	67	Not Applicable	Not Applicable
	"Brown County, IL"	"17009"	"2022 (provisional)"	"2022"	40	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"2021"	"2021"	447	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"2022 (provisional)"	"2022"	272	Not Applicable	Not Applicable
	"Calhoun County, IL"	"17013"	"2021"	"2021"	69	Not Applicable	Not Applicable
	"Calhoun County, IL"	"17013"	"2022 (provisional)"	"2022"	61	Not Applicable	Not Applicable
	"Carroll County, IL"	"17015"	"2021"	"2021"	215	Not Applicable	Not Applicable
	"Carroll County, IL"	"17015"	"2022 (provisional)"	"2022"	178	Not Applicable	Not Applicable
	"Cass County, IL"	"17017"	"2021"	"2021"	149	Not Applicable	Not Applicable
	"Cass County, IL"	"17017"	"2022 (provisional)"	"2022"	79	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"2021"	"2021"	1642	Not Applicable	Not Applicable
