"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"2021"	"2021"	"Jul., 2021"	"2021/07"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"2021"	"2021"	"Aug., 2021"	"2021/08"	44	Not Applicable	Not Applicable
	"Maine"	"23"	"2021"	"2021"	"Sep., 2021"	"2021/09"	123	Not Applicable	Not Applicable
	"Maine"	"23"	"2021"	"2021"	"Oct., 2021"	"2021/10"	147	Not Applicable	Not Applicable
	"Maine"	"23"	"2021"	"2021"	"Nov., 2021"	"2021/11"	210	Not Applicable	Not Applicable
	"Maine"	"23"	"2021"	"2021"	"Dec., 2021"	"2021/12"	315	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	250	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	146	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	58	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	51	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	36	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	36	Not Applicable	Not Applicable
	"Maine"	"23"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Mar., 2020"	"2020/03"	48	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1208	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"May, 2020"	"2020/05"	1405	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Jun., 2020"	"2020/06"	594	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Jul., 2020"	"2020/07"	266	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Aug., 2020"	"2020/08"	242	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Sep., 2020"	"2020/09"	164	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Oct., 2020"	"2020/10"	213	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Nov., 2020"	"2020/11"	553	Not Applicable	Not Applicable
	"Maryland"	"24"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1307	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1244	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Feb., 2021"	"2021/02"	708	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Mar., 2021"	"2021/03"	409	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Apr., 2021"	"2021/04"	447	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"May, 2021"	"2021/05"	287	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Jun., 2021"	"2021/06"	91	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Jul., 2021"	"2021/07"	65	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Aug., 2021"	"2021/08"	207	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Sep., 2021"	"2021/09"	419	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Oct., 2021"	"2021/10"	426	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Nov., 2021"	"2021/11"	289	Not Applicable	Not Applicable
	"Maryland"	"24"	"2021"	"2021"	"Dec., 2021"	"2021/12"	664	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1531	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	422	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	128	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	56	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	88	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	108	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	114	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	136	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	123	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	98	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	101	Not Applicable	Not Applicable
	"Maryland"	"24"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	180	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Mar., 2020"	"2020/03"	121	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Apr., 2020"	"2020/04"	3726	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"May, 2020"	"2020/05"	2820	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Jun., 2020"	"2020/06"	536	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Jul., 2020"	"2020/07"	140	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Aug., 2020"	"2020/08"	82	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Sep., 2020"	"2020/09"	67	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Oct., 2020"	"2020/10"	174	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Nov., 2020"	"2020/11"	417	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1235	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1553	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Feb., 2021"	"2021/02"	691	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Mar., 2021"	"2021/03"	334	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Apr., 2021"	"2021/04"	229	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"May, 2021"	"2021/05"	156	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Jun., 2021"	"2021/06"	68	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Jul., 2021"	"2021/07"	51	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Aug., 2021"	"2021/08"	149	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Sep., 2021"	"2021/09"	301	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Oct., 2021"	"2021/10"	295	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Nov., 2021"	"2021/11"	309	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2021"	"2021"	"Dec., 2021"	"2021/12"	730	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1314	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	488	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	91	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	77	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	180	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	122	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	111	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	135	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	112	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	167	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	157	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	222	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Mar., 2020"	"2020/03"	473	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Apr., 2020"	"2020/04"	3451	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"May, 2020"	"2020/05"	1182	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Jun., 2020"	"2020/06"	259	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Jul., 2020"	"2020/07"	151	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Aug., 2020"	"2020/08"	213	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Sep., 2020"	"2020/09"	206	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Oct., 2020"	"2020/10"	533	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1955	Not Applicable	Not Applicable
	"Michigan"	"26"	"2020"	"2020"	"Dec., 2020"	"2020/12"	2967	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1609	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Feb., 2021"	"2021/02"	585	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Mar., 2021"	"2021/03"	503	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Apr., 2021"	"2021/04"	1581	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"May, 2021"	"2021/05"	1213	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Jun., 2021"	"2021/06"	307	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Jul., 2021"	"2021/07"	96	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Aug., 2021"	"2021/08"	376	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Sep., 2021"	"2021/09"	790	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Oct., 2021"	"2021/10"	1257	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Nov., 2021"	"2021/11"	2090	Not Applicable	Not Applicable
	"Michigan"	"26"	"2021"	"2021"	"Dec., 2021"	"2021/12"	3230	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	2484	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	1006	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	315	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	144	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	233	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	208	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	200	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	229	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	279	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	290	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	298	Not Applicable	Not Applicable
	"Michigan"	"26"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	279	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Mar., 2020"	"2020/03"	19	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Apr., 2020"	"2020/04"	378	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"May, 2020"	"2020/05"	656	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Jun., 2020"	"2020/06"	308	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Jul., 2020"	"2020/07"	128	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Aug., 2020"	"2020/08"	185	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Sep., 2020"	"2020/09"	201	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Oct., 2020"	"2020/10"	446	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1327	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1567	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Jan., 2021"	"2021/01"	650	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Feb., 2021"	"2021/02"	233	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Mar., 2021"	"2021/03"	135	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Apr., 2021"	"2021/04"	237	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"May, 2021"	"2021/05"	190	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Jun., 2021"	"2021/06"	89	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Jul., 2021"	"2021/07"	43	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Aug., 2021"	"2021/08"	148	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Sep., 2021"	"2021/09"	328	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Oct., 2021"	"2021/10"	544	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Nov., 2021"	"2021/11"	825	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2021"	"2021"	"Dec., 2021"	"2021/12"	1020	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	821	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	403	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	112	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	47	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	102	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	108	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	91	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	106	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	110	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	117	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	146	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	139	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Mar., 2020"	"2020/03"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Apr., 2020"	"2020/04"	276	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"May, 2020"	"2020/05"	408	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Jun., 2020"	"2020/06"	277	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Jul., 2020"	"2020/07"	613	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Aug., 2020"	"2020/08"	721	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Sep., 2020"	"2020/09"	390	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Oct., 2020"	"2020/10"	301	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Nov., 2020"	"2020/11"	480	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2020"	"2020"	"Dec., 2020"	"2020/12"	964	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1123	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Feb., 2021"	"2021/02"	504	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Mar., 2021"	"2021/03"	211	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Apr., 2021"	"2021/04"	131	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"May, 2021"	"2021/05"	125	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Jun., 2021"	"2021/06"	72	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Jul., 2021"	"2021/07"	197	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Aug., 2021"	"2021/08"	1135	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Sep., 2021"	"2021/09"	946	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Oct., 2021"	"2021/10"	322	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Nov., 2021"	"2021/11"	132	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2021"	"2021"	"Dec., 2021"	"2021/12"	184	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	864	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	628	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	153	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	66	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	129	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	131	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	96	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	61	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	76	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Mar., 2020"	"2020/03"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Apr., 2020"	"2020/04"	420	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"May, 2020"	"2020/05"	366	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Jun., 2020"	"2020/06"	159	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Jul., 2020"	"2020/07"	226	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Aug., 2020"	"2020/08"	418	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Sep., 2020"	"2020/09"	605	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Oct., 2020"	"2020/10"	998	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1868	Not Applicable	Not Applicable
	"Missouri"	"29"	"2020"	"2020"	"Dec., 2020"	"2020/12"	2049	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1467	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Feb., 2021"	"2021/02"	501	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Mar., 2021"	"2021/03"	252	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Apr., 2021"	"2021/04"	181	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"May, 2021"	"2021/05"	163	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Jun., 2021"	"2021/06"	249	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Jul., 2021"	"2021/07"	686	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Aug., 2021"	"2021/08"	1301	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Sep., 2021"	"2021/09"	931	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Oct., 2021"	"2021/10"	551	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Nov., 2021"	"2021/11"	483	Not Applicable	Not Applicable
	"Missouri"	"29"	"2021"	"2021"	"Dec., 2021"	"2021/12"	995	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1814	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	962	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	257	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	78	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	60	Not Applicable	Not Applicable
	"Missouri"	"29"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	98	Not Applicable	Not Applicable
