"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Aroostook County, ME"	"23003"	18	Not Applicable	Not Applicable
	"Cumberland County, ME"	"23005"	36	Not Applicable	Not Applicable
	"Franklin County, ME"	"23007"	Suppressed	Not Applicable	Not Applicable
	"Hancock County, ME"	"23009"	14	Not Applicable	Not Applicable
	"Kennebec County, ME"	"23011"	24	Not Applicable	Not Applicable
	"Knox County, ME"	"23013"	Suppressed	Not Applicable	Not Applicable
	"Lincoln County, ME"	"23015"	Suppressed	Not Applicable	Not Applicable
	"Oxford County, ME"	"23017"	11	Not Applicable	Not Applicable
	"Penobscot County, ME"	"23019"	24	Not Applicable	Not Applicable
	"Piscataquis County, ME"	"23021"	Suppressed	Not Applicable	Not Applicable
	"Sagadahoc County, ME"	"23023"	Suppressed	Not Applicable	Not Applicable
	"Somerset County, ME"	"23025"	Suppressed	Not Applicable	Not Applicable
	"Waldo County, ME"	"23027"	Suppressed	Not Applicable	Not Applicable
	"Washington County, ME"	"23029"	Suppressed	Not Applicable	Not Applicable
	"York County, ME"	"23031"	38	Not Applicable	Not Applicable
	"Allegany County, MD"	"24001"	17	Not Applicable	Not Applicable
	"Anne Arundel County, MD"	"24003"	62	Not Applicable	Not Applicable
	"Baltimore County, MD"	"24005"	100	Not Applicable	Not Applicable
	"Calvert County, MD"	"24009"	Suppressed	Not Applicable	Not Applicable
	"Caroline County, MD"	"24011"	Suppressed	Not Applicable	Not Applicable
	"Carroll County, MD"	"24013"	27	Not Applicable	Not Applicable
	"Cecil County, MD"	"24015"	15	Not Applicable	Not Applicable
	"Charles County, MD"	"24017"	19	Not Applicable	Not Applicable
	"Dorchester County, MD"	"24019"	Suppressed	Not Applicable	Not Applicable
	"Frederick County, MD"	"24021"	32	Not Applicable	Not Applicable
	"Garrett County, MD"	"24023"	Suppressed	Not Applicable	Not Applicable
	"Harford County, MD"	"24025"	19	Not Applicable	Not Applicable
	"Howard County, MD"	"24027"	19	Not Applicable	Not Applicable
	"Kent County, MD"	"24029"	Suppressed	Not Applicable	Not Applicable
	"Montgomery County, MD"	"24031"	93	Not Applicable	Not Applicable
	"Prince George's County, MD"	"24033"	73	Not Applicable	Not Applicable
	"Queen Anne's County, MD"	"24035"	10	Not Applicable	Not Applicable
	"St. Mary's County, MD"	"24037"	15	Not Applicable	Not Applicable
	"Somerset County, MD"	"24039"	Suppressed	Not Applicable	Not Applicable
	"Talbot County, MD"	"24041"	Suppressed	Not Applicable	Not Applicable
	"Washington County, MD"	"24043"	15	Not Applicable	Not Applicable
	"Wicomico County, MD"	"24045"	14	Not Applicable	Not Applicable
	"Worcester County, MD"	"24047"	10	Not Applicable	Not Applicable
	"Baltimore city, MD"	"24510"	60	Not Applicable	Not Applicable
	"Barnstable County, MA"	"25001"	43	Not Applicable	Not Applicable
	"Berkshire County, MA"	"25003"	26	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	80	Not Applicable	Not Applicable
	"Dukes County, MA"	"25007"	Suppressed	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	78	Not Applicable	Not Applicable
	"Franklin County, MA"	"25011"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	60	Not Applicable	Not Applicable
	"Hampshire County, MA"	"25015"	17	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	140	Not Applicable	Not Applicable
	"Nantucket County, MA"	"25019"	Suppressed	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	77	Not Applicable	Not Applicable
	"Plymouth County, MA"	"25023"	34	Not Applicable	Not Applicable
	"Suffolk County, MA"	"25025"	49	Not Applicable	Not Applicable
	"Worcester County, MA"	"25027"	98	Not Applicable	Not Applicable
	"Alcona County, MI"	"26001"	Suppressed	Not Applicable	Not Applicable
	"Alger County, MI"	"26003"	Suppressed	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	17	Not Applicable	Not Applicable
	"Alpena County, MI"	"26007"	Suppressed	Not Applicable	Not Applicable
	"Antrim County, MI"	"26009"	Suppressed	Not Applicable	Not Applicable
	"Arenac County, MI"	"26011"	Suppressed	Not Applicable	Not Applicable
	"Baraga County, MI"	"26013"	Suppressed	Not Applicable	Not Applicable
	"Barry County, MI"	"26015"	Suppressed	Not Applicable	Not Applicable
	"Bay County, MI"	"26017"	27	Not Applicable	Not Applicable
	"Benzie County, MI"	"26019"	Suppressed	Not Applicable	Not Applicable
	"Berrien County, MI"	"26021"	25	Not Applicable	Not Applicable
	"Branch County, MI"	"26023"	Suppressed	Not Applicable	Not Applicable
	"Calhoun County, MI"	"26025"	23	Not Applicable	Not Applicable
	"Cass County, MI"	"26027"	10	Not Applicable	Not Applicable
	"Charlevoix County, MI"	"26029"	Suppressed	Not Applicable	Not Applicable
	"Cheboygan County, MI"	"26031"	14	Not Applicable	Not Applicable
	"Chippewa County, MI"	"26033"	10	Not Applicable	Not Applicable
	"Clare County, MI"	"26035"	Suppressed	Not Applicable	Not Applicable
	"Clinton County, MI"	"26037"	Suppressed	Not Applicable	Not Applicable
	"Crawford County, MI"	"26039"	Suppressed	Not Applicable	Not Applicable
	"Delta County, MI"	"26041"	Suppressed	Not Applicable	Not Applicable
	"Dickinson County, MI"	"26043"	Suppressed	Not Applicable	Not Applicable
	"Eaton County, MI"	"26045"	14	Not Applicable	Not Applicable
	"Emmet County, MI"	"26047"	Suppressed	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	54	Not Applicable	Not Applicable
	"Gladwin County, MI"	"26051"	Suppressed	Not Applicable	Not Applicable
	"Gogebic County, MI"	"26053"	Suppressed	Not Applicable	Not Applicable
	"Grand Traverse County, MI"	"26055"	Suppressed	Not Applicable	Not Applicable
	"Gratiot County, MI"	"26057"	11	Not Applicable	Not Applicable
	"Hillsdale County, MI"	"26059"	Suppressed	Not Applicable	Not Applicable
	"Houghton County, MI"	"26061"	Suppressed	Not Applicable	Not Applicable
	"Huron County, MI"	"26063"	Suppressed	Not Applicable	Not Applicable
	"Ingham County, MI"	"26065"	30	Not Applicable	Not Applicable
	"Ionia County, MI"	"26067"	Suppressed	Not Applicable	Not Applicable
	"Iosco County, MI"	"26069"	Suppressed	Not Applicable	Not Applicable
	"Iron County, MI"	"26071"	Suppressed	Not Applicable	Not Applicable
	"Isabella County, MI"	"26073"	10	Not Applicable	Not Applicable
	"Jackson County, MI"	"26075"	24	Not Applicable	Not Applicable
	"Kalamazoo County, MI"	"26077"	31	Not Applicable	Not Applicable
	"Kalkaska County, MI"	"26079"	Suppressed	Not Applicable	Not Applicable
	"Kent County, MI"	"26081"	44	Not Applicable	Not Applicable
	"Keweenaw County, MI"	"26083"	0	Not Applicable	Not Applicable
	"Lake County, MI"	"26085"	Suppressed	Not Applicable	Not Applicable
	"Lapeer County, MI"	"26087"	13	Not Applicable	Not Applicable
	"Leelanau County, MI"	"26089"	Suppressed	Not Applicable	Not Applicable
	"Lenawee County, MI"	"26091"	10	Not Applicable	Not Applicable
	"Livingston County, MI"	"26093"	12	Not Applicable	Not Applicable
	"Luce County, MI"	"26095"	Suppressed	Not Applicable	Not Applicable
	"Mackinac County, MI"	"26097"	Suppressed	Not Applicable	Not Applicable
	"Macomb County, MI"	"26099"	152	Not Applicable	Not Applicable
	"Manistee County, MI"	"26101"	Suppressed	Not Applicable	Not Applicable
	"Marquette County, MI"	"26103"	Suppressed	Not Applicable	Not Applicable
	"Mason County, MI"	"26105"	Suppressed	Not Applicable	Not Applicable
	"Mecosta County, MI"	"26107"	Suppressed	Not Applicable	Not Applicable
	"Menominee County, MI"	"26109"	Suppressed	Not Applicable	Not Applicable
	"Midland County, MI"	"26111"	Suppressed	Not Applicable	Not Applicable
	"Missaukee County, MI"	"26113"	Suppressed	Not Applicable	Not Applicable
	"Monroe County, MI"	"26115"	20	Not Applicable	Not Applicable
	"Montcalm County, MI"	"26117"	Suppressed	Not Applicable	Not Applicable
	"Montmorency County, MI"	"26119"	Suppressed	Not Applicable	Not Applicable
	"Muskegon County, MI"	"26121"	24	Not Applicable	Not Applicable
	"Newaygo County, MI"	"26123"	Suppressed	Not Applicable	Not Applicable
	"Oakland County, MI"	"26125"	152	Not Applicable	Not Applicable
	"Oceana County, MI"	"26127"	Suppressed	Not Applicable	Not Applicable
	"Ogemaw County, MI"	"26129"	Suppressed	Not Applicable	Not Applicable
	"Ontonagon County, MI"	"26131"	Suppressed	Not Applicable	Not Applicable
	"Osceola County, MI"	"26133"	Suppressed	Not Applicable	Not Applicable
	"Oscoda County, MI"	"26135"	0	Not Applicable	Not Applicable
	"Otsego County, MI"	"26137"	Suppressed	Not Applicable	Not Applicable
	"Ottawa County, MI"	"26139"	18	Not Applicable	Not Applicable
	"Presque Isle County, MI"	"26141"	Suppressed	Not Applicable	Not Applicable
	"Roscommon County, MI"	"26143"	Suppressed	Not Applicable	Not Applicable
	"Saginaw County, MI"	"26145"	34	Not Applicable	Not Applicable
	"St. Clair County, MI"	"26147"	25	Not Applicable	Not Applicable
	"St. Joseph County, MI"	"26149"	Suppressed	Not Applicable	Not Applicable
	"Sanilac County, MI"	"26151"	17	Not Applicable	Not Applicable
	"Schoolcraft County, MI"	"26153"	Suppressed	Not Applicable	Not Applicable
	"Shiawassee County, MI"	"26155"	Suppressed	Not Applicable	Not Applicable
	"Tuscola County, MI"	"26157"	10	Not Applicable	Not Applicable
	"Van Buren County, MI"	"26159"	13	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	19	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	238	Not Applicable	Not Applicable
	"Wexford County, MI"	"26165"	Suppressed	Not Applicable	Not Applicable
	"Aitkin County, MN"	"27001"	Suppressed	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	24	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	Suppressed	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	Suppressed	Not Applicable	Not Applicable
	"Benton County, MN"	"27009"	Suppressed	Not Applicable	Not Applicable
	"Big Stone County, MN"	"27011"	0	Not Applicable	Not Applicable
	"Blue Earth County, MN"	"27013"	Suppressed	Not Applicable	Not Applicable
	"Brown County, MN"	"27015"	Suppressed	Not Applicable	Not Applicable
	"Carlton County, MN"	"27017"	Suppressed	Not Applicable	Not Applicable
	"Carver County, MN"	"27019"	Suppressed	Not Applicable	Not Applicable
	"Cass County, MN"	"27021"	Suppressed	Not Applicable	Not Applicable
	"Chippewa County, MN"	"27023"	Suppressed	Not Applicable	Not Applicable
	"Chisago County, MN"	"27025"	Suppressed	Not Applicable	Not Applicable
	"Clay County, MN"	"27027"	Suppressed	Not Applicable	Not Applicable
	"Clearwater County, MN"	"27029"	Suppressed	Not Applicable	Not Applicable
	"Cook County, MN"	"27031"	0	Not Applicable	Not Applicable
	"Cottonwood County, MN"	"27033"	Suppressed	Not Applicable	Not Applicable
	"Crow Wing County, MN"	"27035"	Suppressed	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	45	Not Applicable	Not Applicable
	"Dodge County, MN"	"27039"	Suppressed	Not Applicable	Not Applicable
	"Douglas County, MN"	"27041"	Suppressed	Not Applicable	Not Applicable
	"Faribault County, MN"	"27043"	Suppressed	Not Applicable	Not Applicable
	"Fillmore County, MN"	"27045"	Suppressed	Not Applicable	Not Applicable
	"Freeborn County, MN"	"27047"	Suppressed	Not Applicable	Not Applicable
	"Goodhue County, MN"	"27049"	Suppressed	Not Applicable	Not Applicable
	"Grant County, MN"	"27051"	Suppressed	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	96	Not Applicable	Not Applicable
	"Houston County, MN"	"27055"	Suppressed	Not Applicable	Not Applicable
	"Hubbard County, MN"	"27057"	Suppressed	Not Applicable	Not Applicable
	"Isanti County, MN"	"27059"	Suppressed	Not Applicable	Not Applicable
	"Itasca County, MN"	"27061"	10	Not Applicable	Not Applicable
	"Jackson County, MN"	"27063"	0	Not Applicable	Not Applicable
	"Kanabec County, MN"	"27065"	Suppressed	Not Applicable	Not Applicable
	"Kandiyohi County, MN"	"27067"	Suppressed	Not Applicable	Not Applicable
	"Kittson County, MN"	"27069"	Suppressed	Not Applicable	Not Applicable
	"Koochiching County, MN"	"27071"	Suppressed	Not Applicable	Not Applicable
	"Lac qui Parle County, MN"	"27073"	0	Not Applicable	Not Applicable
	"Lake County, MN"	"27075"	Suppressed	Not Applicable	Not Applicable
	"Lake of the Woods County, MN"	"27077"	0	Not Applicable	Not Applicable
	"Le Sueur County, MN"	"27079"	Suppressed	Not Applicable	Not Applicable
	"Lincoln County, MN"	"27081"	0	Not Applicable	Not Applicable
	"Lyon County, MN"	"27083"	Suppressed	Not Applicable	Not Applicable
	"McLeod County, MN"	"27085"	Suppressed	Not Applicable	Not Applicable
	"Mahnomen County, MN"	"27087"	Suppressed	Not Applicable	Not Applicable
	"Marshall County, MN"	"27089"	0	Not Applicable	Not Applicable
	"Martin County, MN"	"27091"	Suppressed	Not Applicable	Not Applicable
	"Meeker County, MN"	"27093"	Suppressed	Not Applicable	Not Applicable
	"Mille Lacs County, MN"	"27095"	Suppressed	Not Applicable	Not Applicable
	"Morrison County, MN"	"27097"	Suppressed	Not Applicable	Not Applicable
	"Mower County, MN"	"27099"	Suppressed	Not Applicable	Not Applicable
	"Murray County, MN"	"27101"	Suppressed	Not Applicable	Not Applicable
	"Nicollet County, MN"	"27103"	Suppressed	Not Applicable	Not Applicable
	"Nobles County, MN"	"27105"	Suppressed	Not Applicable	Not Applicable
	"Norman County, MN"	"27107"	Suppressed	Not Applicable	Not Applicable
	"Olmsted County, MN"	"27109"	15	Not Applicable	Not Applicable
	"Otter Tail County, MN"	"27111"	10	Not Applicable	Not Applicable
	"Pennington County, MN"	"27113"	Suppressed	Not Applicable	Not Applicable
	"Pine County, MN"	"27115"	Suppressed	Not Applicable	Not Applicable
	"Pipestone County, MN"	"27117"	Suppressed	Not Applicable	Not Applicable
	"Polk County, MN"	"27119"	Suppressed	Not Applicable	Not Applicable
	"Pope County, MN"	"27121"	Suppressed	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	53	Not Applicable	Not Applicable
	"Red Lake County, MN"	"27125"	Suppressed	Not Applicable	Not Applicable
	"Redwood County, MN"	"27127"	Suppressed	Not Applicable	Not Applicable
	"Renville County, MN"	"27129"	Suppressed	Not Applicable	Not Applicable
	"Rice County, MN"	"27131"	12	Not Applicable	Not Applicable
	"Rock County, MN"	"27133"	0	Not Applicable	Not Applicable
	"Roseau County, MN"	"27135"	Suppressed	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	37	Not Applicable	Not Applicable
	"Scott County, MN"	"27139"	16	Not Applicable	Not Applicable
	"Sherburne County, MN"	"27141"	Suppressed	Not Applicable	Not Applicable
	"Sibley County, MN"	"27143"	Suppressed	Not Applicable	Not Applicable
	"Stearns County, MN"	"27145"	18	Not Applicable	Not Applicable
	"Steele County, MN"	"27147"	Suppressed	Not Applicable	Not Applicable
	"Stevens County, MN"	"27149"	Suppressed	Not Applicable	Not Applicable
	"Swift County, MN"	"27151"	0	Not Applicable	Not Applicable
	"Todd County, MN"	"27153"	Suppressed	Not Applicable	Not Applicable
	"Traverse County, MN"	"27155"	0	Not Applicable	Not Applicable
	"Wabasha County, MN"	"27157"	Suppressed	Not Applicable	Not Applicable
	"Wadena County, MN"	"27159"	Suppressed	Not Applicable	Not Applicable
	"Waseca County, MN"	"27161"	0	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	22	Not Applicable	Not Applicable
	"Watonwan County, MN"	"27165"	0	Not Applicable	Not Applicable
	"Wilkin County, MN"	"27167"	Suppressed	Not Applicable	Not Applicable
	"Winona County, MN"	"27169"	Suppressed	Not Applicable	Not Applicable
	"Wright County, MN"	"27171"	Suppressed	Not Applicable	Not Applicable
	"Yellow Medicine County, MN"	"27173"	Suppressed	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	Suppressed	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	15	Not Applicable	Not Applicable
	"Amite County, MS"	"28005"	Suppressed	Not Applicable	Not Applicable
	"Attala County, MS"	"28007"	Suppressed	Not Applicable	Not Applicable
	"Benton County, MS"	"28009"	Suppressed	Not Applicable	Not Applicable
	"Bolivar County, MS"	"28011"	Suppressed	Not Applicable	Not Applicable
	"Calhoun County, MS"	"28013"	Suppressed	Not Applicable	Not Applicable
	"Carroll County, MS"	"28015"	Suppressed	Not Applicable	Not Applicable
	"Chickasaw County, MS"	"28017"	Suppressed	Not Applicable	Not Applicable
	"Choctaw County, MS"	"28019"	Suppressed	Not Applicable	Not Applicable
	"Claiborne County, MS"	"28021"	Suppressed	Not Applicable	Not Applicable
	"Clarke County, MS"	"28023"	Suppressed	Not Applicable	Not Applicable
	"Clay County, MS"	"28025"	Suppressed	Not Applicable	Not Applicable
	"Coahoma County, MS"	"28027"	10	Not Applicable	Not Applicable
	"Copiah County, MS"	"28029"	Suppressed	Not Applicable	Not Applicable
	"Covington County, MS"	"28031"	Suppressed	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	23	Not Applicable	Not Applicable
	"Forrest County, MS"	"28035"	Suppressed	Not Applicable	Not Applicable
	"Franklin County, MS"	"28037"	Suppressed	Not Applicable	Not Applicable
	"George County, MS"	"28039"	Suppressed	Not Applicable	Not Applicable
	"Greene County, MS"	"28041"	Suppressed	Not Applicable	Not Applicable
	"Grenada County, MS"	"28043"	Suppressed	Not Applicable	Not Applicable
	"Hancock County, MS"	"28045"	Suppressed	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	27	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	26	Not Applicable	Not Applicable
	"Holmes County, MS"	"28051"	0	Not Applicable	Not Applicable
	"Humphreys County, MS"	"28053"	Suppressed	Not Applicable	Not Applicable
	"Issaquena County, MS"	"28055"	0	Not Applicable	Not Applicable
	"Itawamba County, MS"	"28057"	Suppressed	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	25	Not Applicable	Not Applicable
	"Jasper County, MS"	"28061"	Suppressed	Not Applicable	Not Applicable
	"Jefferson County, MS"	"28063"	Suppressed	Not Applicable	Not Applicable
	"Jefferson Davis County, MS"	"28065"	Suppressed	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	13	Not Applicable	Not Applicable
	"Kemper County, MS"	"28069"	Suppressed	Not Applicable	Not Applicable
	"Lafayette County, MS"	"28071"	Suppressed	Not Applicable	Not Applicable
	"Lamar County, MS"	"28073"	Suppressed	Not Applicable	Not Applicable
	"Lauderdale County, MS"	"28075"	18	Not Applicable	Not Applicable
	"Lawrence County, MS"	"28077"	Suppressed	Not Applicable	Not Applicable
	"Leake County, MS"	"28079"	Suppressed	Not Applicable	Not Applicable
	"Lee County, MS"	"28081"	16	Not Applicable	Not Applicable
	"Leflore County, MS"	"28083"	12	Not Applicable	Not Applicable
	"Lincoln County, MS"	"28085"	Suppressed	Not Applicable	Not Applicable
	"Lowndes County, MS"	"28087"	11	Not Applicable	Not Applicable
	"Madison County, MS"	"28089"	19	Not Applicable	Not Applicable
	"Marion County, MS"	"28091"	Suppressed	Not Applicable	Not Applicable
	"Marshall County, MS"	"28093"	Suppressed	Not Applicable	Not Applicable
	"Monroe County, MS"	"28095"	Suppressed	Not Applicable	Not Applicable
	"Montgomery County, MS"	"28097"	Suppressed	Not Applicable	Not Applicable
	"Neshoba County, MS"	"28099"	Suppressed	Not Applicable	Not Applicable
	"Newton County, MS"	"28101"	Suppressed	Not Applicable	Not Applicable
