"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Muscogee County, GA"	"13215"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	14	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	13	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	16	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	45	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	64	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	32	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	10	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	10	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	39	Not Applicable	Not Applicable
	"Muscogee County, GA"	"13215"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	33	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2020"	"2020"	"Apr., 2020"	"2020/04"	12	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2020"	"2020"	"Jul., 2020"	"2020/07"	13	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2020"	"2020"	"Aug., 2020"	"2020/08"	26	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2020"	"2020"	"Dec., 2020"	"2020/12"	25	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	43	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	19	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	10	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	12	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	38	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	35	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	20	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	30	Not Applicable	Not Applicable
	"Newton County, GA"	"13217"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	16	Not Applicable	Not Applicable
	"Oconee County, GA"	"13219"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	15	Not Applicable	Not Applicable
	"Oconee County, GA"	"13219"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	13	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2020"	"2020"	"Jul., 2020"	"2020/07"	11	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2020"	"2020"	"Aug., 2020"	"2020/08"	17	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2020"	"2020"	"Nov., 2020"	"2020/11"	15	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2020"	"2020"	"Dec., 2020"	"2020/12"	27	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	41	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	21	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	22	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	44	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	22	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	26	Not Applicable	Not Applicable
	"Paulding County, GA"	"13223"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	16	Not Applicable	Not Applicable
	"Peach County, GA"	"13225"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	10	Not Applicable	Not Applicable
	"Peach County, GA"	"13225"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	15	Not Applicable	Not Applicable
	"Peach County, GA"	"13225"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	20	Not Applicable	Not Applicable
	"Peach County, GA"	"13225"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	20	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	11	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	13	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	20	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	10	Not Applicable	Not Applicable
	"Pickens County, GA"	"13227"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	23	Not Applicable	Not Applicable
	"Pierce County, GA"	"13229"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable
	"Pierce County, GA"	"13229"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	12	Not Applicable	Not Applicable
	"Pierce County, GA"	"13229"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	13	Not Applicable	Not Applicable
	"Pierce County, GA"	"13229"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	27	Not Applicable	Not Applicable
	"Pierce County, GA"	"13229"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	12	Not Applicable	Not Applicable
	"Pike County, GA"	"13231"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	14	Not Applicable	Not Applicable
	"Pike County, GA"	"13231"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	16	Not Applicable	Not Applicable
	"Pike County, GA"	"13231"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	10	Not Applicable	Not Applicable
	"Polk County, GA"	"13233"	"2020"	"2020"	"Oct., 2020"	"2020/10"	10	Not Applicable	Not Applicable
	"Polk County, GA"	"13233"	"2020"	"2020"	"Nov., 2020"	"2020/11"	13	Not Applicable	Not Applicable
	"Polk County, GA"	"13233"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	16	Not Applicable	Not Applicable
	"Polk County, GA"	"13233"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	12	Not Applicable	Not Applicable
	"Polk County, GA"	"13233"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	31	Not Applicable	Not Applicable
	"Pulaski County, GA"	"13235"	"2020"	"2020"	"Aug., 2020"	"2020/08"	11	Not Applicable	Not Applicable
	"Putnam County, GA"	"13237"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	13	Not Applicable	Not Applicable
	"Putnam County, GA"	"13237"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	12	Not Applicable	Not Applicable
	"Rabun County, GA"	"13241"	"2020"	"2020"	"Dec., 2020"	"2020/12"	17	Not Applicable	Not Applicable
	"Randolph County, GA"	"13243"	"2020"	"2020"	"Apr., 2020"	"2020/04"	17	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"Apr., 2020"	"2020/04"	15	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"May, 2020"	"2020/05"	11	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"Jul., 2020"	"2020/07"	29	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"Aug., 2020"	"2020/08"	50	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"Sep., 2020"	"2020/09"	35	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"Oct., 2020"	"2020/10"	16	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"Nov., 2020"	"2020/11"	21	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2020"	"2020"	"Dec., 2020"	"2020/12"	46	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	100	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	46	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	15	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	10	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	11	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	44	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	75	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	52	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	13	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	17	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	48	Not Applicable	Not Applicable
	"Richmond County, GA"	"13245"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	25	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2020"	"2020"	"Jul., 2020"	"2020/07"	12	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2020"	"2020"	"Nov., 2020"	"2020/11"	15	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2020"	"2020"	"Dec., 2020"	"2020/12"	10	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	37	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	19	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	17	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	30	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	17	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	11	Not Applicable	Not Applicable
	"Rockdale County, GA"	"13247"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	26	Not Applicable	Not Applicable
	"Screven County, GA"	"13251"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	12	Not Applicable	Not Applicable
	"Screven County, GA"	"13251"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	14	Not Applicable	Not Applicable
	"Seminole County, GA"	"13253"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	11	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2020"	"2020"	"Apr., 2020"	"2020/04"	12	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2020"	"2020"	"May, 2020"	"2020/05"	13	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2020"	"2020"	"Jul., 2020"	"2020/07"	10	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2020"	"2020"	"Dec., 2020"	"2020/12"	18	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	43	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	19	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	30	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	63	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	12	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	30	Not Applicable	Not Applicable
	"Spalding County, GA"	"13255"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	18	Not Applicable	Not Applicable
	"Stephens County, GA"	"13257"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable
	"Stephens County, GA"	"13257"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	24	Not Applicable	Not Applicable
	"Stephens County, GA"	"13257"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	12	Not Applicable	Not Applicable
	"Stephens County, GA"	"13257"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	15	Not Applicable	Not Applicable
	"Sumter County, GA"	"13261"	"2020"	"2020"	"Apr., 2020"	"2020/04"	26	Not Applicable	Not Applicable
	"Sumter County, GA"	"13261"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	10	Not Applicable	Not Applicable
	"Sumter County, GA"	"13261"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	16	Not Applicable	Not Applicable
	"Tattnall County, GA"	"13267"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	13	Not Applicable	Not Applicable
	"Tattnall County, GA"	"13267"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	20	Not Applicable	Not Applicable
	"Tattnall County, GA"	"13267"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	21	Not Applicable	Not Applicable
	"Telfair County, GA"	"13271"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	10	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2020"	"2020"	"Apr., 2020"	"2020/04"	23	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2020"	"2020"	"Jul., 2020"	"2020/07"	11	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2020"	"2020"	"Aug., 2020"	"2020/08"	13	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	24	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	22	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	20	Not Applicable	Not Applicable
	"Thomas County, GA"	"13275"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	13	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	"2020"	"2020"	"Jul., 2020"	"2020/07"	18	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	"2020"	"2020"	"Aug., 2020"	"2020/08"	10	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	19	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	17	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	18	Not Applicable	Not Applicable
	"Tift County, GA"	"13277"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	12	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	"2020"	"2020"	"Aug., 2020"	"2020/08"	21	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	"2020"	"2020"	"Sep., 2020"	"2020/09"	12	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	25	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	10	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	19	Not Applicable	Not Applicable
	"Toombs County, GA"	"13279"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	25	Not Applicable	Not Applicable
	"Towns County, GA"	"13281"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	10	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2020"	"2020"	"Jun., 2020"	"2020/06"	18	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2020"	"2020"	"Jul., 2020"	"2020/07"	24	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2020"	"2020"	"Aug., 2020"	"2020/08"	14	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2020"	"2020"	"Dec., 2020"	"2020/12"	12	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	44	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	19	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	26	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	30	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	10	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	24	Not Applicable	Not Applicable
	"Troup County, GA"	"13285"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	13	Not Applicable	Not Applicable
	"Union County, GA"	"13291"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	11	Not Applicable	Not Applicable
	"Union County, GA"	"13291"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	13	Not Applicable	Not Applicable
	"Union County, GA"	"13291"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	25	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2020"	"2020"	"Apr., 2020"	"2020/04"	15	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2020"	"2020"	"Aug., 2020"	"2020/08"	14	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	18	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	13	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	16	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	32	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	10	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	12	Not Applicable	Not Applicable
	"Upson County, GA"	"13293"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"Walker County, GA"	"13295"	"2020"	"2020"	"Sep., 2020"	"2020/09"	12	Not Applicable	Not Applicable
