"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Hampden County, MA"	"25013"	13388	Not Applicable	Not Applicable
	"Hampshire County, MA"	"25015"	3641	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	31979	Not Applicable	Not Applicable
	"Nantucket County, MA"	"25019"	212	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	16078	Not Applicable	Not Applicable
	"Plymouth County, MA"	"25023"	13824	Not Applicable	Not Applicable
	"Suffolk County, MA"	"25025"	13744	Not Applicable	Not Applicable
	"Worcester County, MA"	"25027"	20122	Not Applicable	Not Applicable
	"Alcona County, MI"	"26001"	533	Not Applicable	Not Applicable
	"Alger County, MI"	"26003"	275	Not Applicable	Not Applicable
	"Allegan County, MI"	"26005"	3108	Not Applicable	Not Applicable
	"Alpena County, MI"	"26007"	1088	Not Applicable	Not Applicable
	"Antrim County, MI"	"26009"	790	Not Applicable	Not Applicable
	"Arenac County, MI"	"26011"	624	Not Applicable	Not Applicable
	"Baraga County, MI"	"26013"	300	Not Applicable	Not Applicable
	"Barry County, MI"	"26015"	1765	Not Applicable	Not Applicable
	"Bay County, MI"	"26017"	3787	Not Applicable	Not Applicable
	"Benzie County, MI"	"26019"	627	Not Applicable	Not Applicable
	"Berrien County, MI"	"26021"	5004	Not Applicable	Not Applicable
	"Branch County, MI"	"26023"	1369	Not Applicable	Not Applicable
	"Calhoun County, MI"	"26025"	4629	Not Applicable	Not Applicable
	"Cass County, MI"	"26027"	1626	Not Applicable	Not Applicable
	"Charlevoix County, MI"	"26029"	862	Not Applicable	Not Applicable
	"Cheboygan County, MI"	"26031"	1045	Not Applicable	Not Applicable
	"Chippewa County, MI"	"26033"	1055	Not Applicable	Not Applicable
	"Clare County, MI"	"26035"	1319	Not Applicable	Not Applicable
	"Clinton County, MI"	"26037"	1856	Not Applicable	Not Applicable
	"Crawford County, MI"	"26039"	518	Not Applicable	Not Applicable
	"Delta County, MI"	"26041"	1354	Not Applicable	Not Applicable
	"Dickinson County, MI"	"26043"	890	Not Applicable	Not Applicable
	"Eaton County, MI"	"26045"	3205	Not Applicable	Not Applicable
	"Emmet County, MI"	"26047"	1037	Not Applicable	Not Applicable
	"Genesee County, MI"	"26049"	14064	Not Applicable	Not Applicable
	"Gladwin County, MI"	"26051"	1143	Not Applicable	Not Applicable
	"Gogebic County, MI"	"26053"	561	Not Applicable	Not Applicable
	"Grand Traverse County, MI"	"26055"	2703	Not Applicable	Not Applicable
	"Gratiot County, MI"	"26057"	1364	Not Applicable	Not Applicable
	"Hillsdale County, MI"	"26059"	1608	Not Applicable	Not Applicable
	"Houghton County, MI"	"26061"	980	Not Applicable	Not Applicable
	"Huron County, MI"	"26063"	1298	Not Applicable	Not Applicable
	"Ingham County, MI"	"26065"	6918	Not Applicable	Not Applicable
	"Ionia County, MI"	"26067"	1572	Not Applicable	Not Applicable
	"Iosco County, MI"	"26069"	1230	Not Applicable	Not Applicable
	"Iron County, MI"	"26071"	544	Not Applicable	Not Applicable
	"Isabella County, MI"	"26073"	1593	Not Applicable	Not Applicable
	"Jackson County, MI"	"26075"	5139	Not Applicable	Not Applicable
	"Kalamazoo County, MI"	"26077"	6494	Not Applicable	Not Applicable
	"Kalkaska County, MI"	"26079"	643	Not Applicable	Not Applicable
	"Kent County, MI"	"26081"	14187	Not Applicable	Not Applicable
	"Keweenaw County, MI"	"26083"	78	Not Applicable	Not Applicable
	"Lake County, MI"	"26085"	486	Not Applicable	Not Applicable
	"Lapeer County, MI"	"26087"	2802	Not Applicable	Not Applicable
	"Leelanau County, MI"	"26089"	751	Not Applicable	Not Applicable
	"Lenawee County, MI"	"26091"	3193	Not Applicable	Not Applicable
	"Livingston County, MI"	"26093"	4592	Not Applicable	Not Applicable
	"Luce County, MI"	"26095"	216	Not Applicable	Not Applicable
	"Mackinac County, MI"	"26097"	453	Not Applicable	Not Applicable
	"Macomb County, MI"	"26099"	26502	Not Applicable	Not Applicable
	"Manistee County, MI"	"26101"	978	Not Applicable	Not Applicable
	"Marquette County, MI"	"26103"	1858	Not Applicable	Not Applicable
	"Mason County, MI"	"26105"	1067	Not Applicable	Not Applicable
	"Mecosta County, MI"	"26107"	1206	Not Applicable	Not Applicable
	"Menominee County, MI"	"26109"	763	Not Applicable	Not Applicable
	"Midland County, MI"	"26111"	2335	Not Applicable	Not Applicable
	"Missaukee County, MI"	"26113"	505	Not Applicable	Not Applicable
	"Monroe County, MI"	"26115"	4700	Not Applicable	Not Applicable
	"Montcalm County, MI"	"26117"	1974	Not Applicable	Not Applicable
	"Montmorency County, MI"	"26119"	479	Not Applicable	Not Applicable
	"Muskegon County, MI"	"26121"	5457	Not Applicable	Not Applicable
	"Newaygo County, MI"	"26123"	1523	Not Applicable	Not Applicable
	"Oakland County, MI"	"26125"	31315	Not Applicable	Not Applicable
	"Oceana County, MI"	"26127"	822	Not Applicable	Not Applicable
	"Ogemaw County, MI"	"26129"	925	Not Applicable	Not Applicable
	"Ontonagon County, MI"	"26131"	306	Not Applicable	Not Applicable
	"Osceola County, MI"	"26133"	719	Not Applicable	Not Applicable
	"Oscoda County, MI"	"26135"	413	Not Applicable	Not Applicable
	"Otsego County, MI"	"26137"	883	Not Applicable	Not Applicable
	"Ottawa County, MI"	"26139"	6344	Not Applicable	Not Applicable
	"Presque Isle County, MI"	"26141"	528	Not Applicable	Not Applicable
	"Roscommon County, MI"	"26143"	1132	Not Applicable	Not Applicable
	"Saginaw County, MI"	"26145"	6552	Not Applicable	Not Applicable
	"St. Clair County, MI"	"26147"	5438	Not Applicable	Not Applicable
	"St. Joseph County, MI"	"26149"	1941	Not Applicable	Not Applicable
	"Sanilac County, MI"	"26151"	1517	Not Applicable	Not Applicable
	"Schoolcraft County, MI"	"26153"	322	Not Applicable	Not Applicable
	"Shiawassee County, MI"	"26155"	2170	Not Applicable	Not Applicable
	"Tuscola County, MI"	"26157"	1923	Not Applicable	Not Applicable
	"Van Buren County, MI"	"26159"	2331	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	6687	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	54996	Not Applicable	Not Applicable
	"Wexford County, MI"	"26165"	1136	Not Applicable	Not Applicable
	"Aitkin County, MN"	"27001"	617	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	6943	Not Applicable	Not Applicable
	"Becker County, MN"	"27005"	1046	Not Applicable	Not Applicable
	"Beltrami County, MN"	"27007"	1296	Not Applicable	Not Applicable
	"Benton County, MN"	"27009"	1072	Not Applicable	Not Applicable
	"Big Stone County, MN"	"27011"	202	Not Applicable	Not Applicable
	"Blue Earth County, MN"	"27013"	1395	Not Applicable	Not Applicable
	"Brown County, MN"	"27015"	814	Not Applicable	Not Applicable
	"Carlton County, MN"	"27017"	1153	Not Applicable	Not Applicable
	"Carver County, MN"	"27019"	1630	Not Applicable	Not Applicable
	"Cass County, MN"	"27021"	1012	Not Applicable	Not Applicable
	"Chippewa County, MN"	"27023"	455	Not Applicable	Not Applicable
	"Chisago County, MN"	"27025"	1275	Not Applicable	Not Applicable
	"Clay County, MN"	"27027"	1443	Not Applicable	Not Applicable
	"Clearwater County, MN"	"27029"	282	Not Applicable	Not Applicable
	"Cook County, MN"	"27031"	132	Not Applicable	Not Applicable
	"Cottonwood County, MN"	"27033"	418	Not Applicable	Not Applicable
	"Crow Wing County, MN"	"27035"	1979	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	8105	Not Applicable	Not Applicable
	"Dodge County, MN"	"27039"	400	Not Applicable	Not Applicable
	"Douglas County, MN"	"27041"	1208	Not Applicable	Not Applicable
	"Faribault County, MN"	"27043"	457	Not Applicable	Not Applicable
	"Fillmore County, MN"	"27045"	632	Not Applicable	Not Applicable
	"Freeborn County, MN"	"27047"	980	Not Applicable	Not Applicable
	"Goodhue County, MN"	"27049"	1422	Not Applicable	Not Applicable
	"Grant County, MN"	"27051"	204	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	25596	Not Applicable	Not Applicable
	"Houston County, MN"	"27055"	540	Not Applicable	Not Applicable
	"Hubbard County, MN"	"27057"	619	Not Applicable	Not Applicable
	"Isanti County, MN"	"27059"	1025	Not Applicable	Not Applicable
	"Itasca County, MN"	"27061"	1554	Not Applicable	Not Applicable
	"Jackson County, MN"	"27063"	282	Not Applicable	Not Applicable
	"Kanabec County, MN"	"27065"	520	Not Applicable	Not Applicable
	"Kandiyohi County, MN"	"27067"	1118	Not Applicable	Not Applicable
	"Kittson County, MN"	"27069"	191	Not Applicable	Not Applicable
	"Koochiching County, MN"	"27071"	468	Not Applicable	Not Applicable
	"Lac qui Parle County, MN"	"27073"	250	Not Applicable	Not Applicable
	"Lake County, MN"	"27075"	405	Not Applicable	Not Applicable
	"Lake of the Woods County, MN"	"27077"	120	Not Applicable	Not Applicable
	"Le Sueur County, MN"	"27079"	665	Not Applicable	Not Applicable
	"Lincoln County, MN"	"27081"	198	Not Applicable	Not Applicable
	"Lyon County, MN"	"27083"	618	Not Applicable	Not Applicable
	"McLeod County, MN"	"27085"	1067	Not Applicable	Not Applicable
	"Mahnomen County, MN"	"27087"	208	Not Applicable	Not Applicable
	"Marshall County, MN"	"27089"	243	Not Applicable	Not Applicable
	"Martin County, MN"	"27091"	699	Not Applicable	Not Applicable
	"Meeker County, MN"	"27093"	645	Not Applicable	Not Applicable
	"Mille Lacs County, MN"	"27095"	907	Not Applicable	Not Applicable
	"Morrison County, MN"	"27097"	984	Not Applicable	Not Applicable
	"Mower County, MN"	"27099"	1085	Not Applicable	Not Applicable
	"Murray County, MN"	"27101"	226	Not Applicable	Not Applicable
	"Nicollet County, MN"	"27103"	729	Not Applicable	Not Applicable
	"Nobles County, MN"	"27105"	499	Not Applicable	Not Applicable
	"Norman County, MN"	"27107"	219	Not Applicable	Not Applicable
	"Olmsted County, MN"	"27109"	3264	Not Applicable	Not Applicable
	"Otter Tail County, MN"	"27111"	1966	Not Applicable	Not Applicable
	"Pennington County, MN"	"27113"	404	Not Applicable	Not Applicable
	"Pine County, MN"	"27115"	950	Not Applicable	Not Applicable
	"Pipestone County, MN"	"27117"	317	Not Applicable	Not Applicable
	"Polk County, MN"	"27119"	975	Not Applicable	Not Applicable
	"Pope County, MN"	"27121"	346	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	12719	Not Applicable	Not Applicable
	"Red Lake County, MN"	"27125"	96	Not Applicable	Not Applicable
	"Redwood County, MN"	"27127"	479	Not Applicable	Not Applicable
	"Renville County, MN"	"27129"	476	Not Applicable	Not Applicable
	"Rice County, MN"	"27131"	1476	Not Applicable	Not Applicable
	"Rock County, MN"	"27133"	316	Not Applicable	Not Applicable
	"Roseau County, MN"	"27135"	454	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	6008	Not Applicable	Not Applicable
	"Scott County, MN"	"27139"	2263	Not Applicable	Not Applicable
	"Sherburne County, MN"	"27141"	1776	Not Applicable	Not Applicable
	"Sibley County, MN"	"27143"	349	Not Applicable	Not Applicable
	"Stearns County, MN"	"27145"	3342	Not Applicable	Not Applicable
	"Steele County, MN"	"27147"	905	Not Applicable	Not Applicable
	"Stevens County, MN"	"27149"	209	Not Applicable	Not Applicable
	"Swift County, MN"	"27151"	301	Not Applicable	Not Applicable
	"Todd County, MN"	"27153"	637	Not Applicable	Not Applicable
	"Traverse County, MN"	"27155"	151	Not Applicable	Not Applicable
	"Wabasha County, MN"	"27157"	557	Not Applicable	Not Applicable
	"Wadena County, MN"	"27159"	517	Not Applicable	Not Applicable
	"Waseca County, MN"	"27161"	481	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	5033	Not Applicable	Not Applicable
	"Watonwan County, MN"	"27165"	353	Not Applicable	Not Applicable
	"Wilkin County, MN"	"27167"	225	Not Applicable	Not Applicable
	"Winona County, MN"	"27169"	1116	Not Applicable	Not Applicable
	"Wright County, MN"	"27171"	2567	Not Applicable	Not Applicable
	"Yellow Medicine County, MN"	"27173"	279	Not Applicable	Not Applicable
	"Adams County, MS"	"28001"	1188	Not Applicable	Not Applicable
	"Alcorn County, MS"	"28003"	1357	Not Applicable	Not Applicable
	"Amite County, MS"	"28005"	529	Not Applicable	Not Applicable
	"Attala County, MS"	"28007"	787	Not Applicable	Not Applicable
	"Benton County, MS"	"28009"	329	Not Applicable	Not Applicable
	"Bolivar County, MS"	"28011"	1273	Not Applicable	Not Applicable
	"Calhoun County, MS"	"28013"	566	Not Applicable	Not Applicable
	"Carroll County, MS"	"28015"	409	Not Applicable	Not Applicable
	"Chickasaw County, MS"	"28017"	637	Not Applicable	Not Applicable
	"Choctaw County, MS"	"28019"	317	Not Applicable	Not Applicable
	"Claiborne County, MS"	"28021"	315	Not Applicable	Not Applicable
	"Clarke County, MS"	"28023"	642	Not Applicable	Not Applicable
	"Clay County, MS"	"28025"	706	Not Applicable	Not Applicable
	"Coahoma County, MS"	"28027"	970	Not Applicable	Not Applicable
	"Copiah County, MS"	"28029"	1022	Not Applicable	Not Applicable
	"Covington County, MS"	"28031"	810	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	4888	Not Applicable	Not Applicable
	"Forrest County, MS"	"28035"	2457	Not Applicable	Not Applicable
	"Franklin County, MS"	"28037"	324	Not Applicable	Not Applicable
	"George County, MS"	"28039"	899	Not Applicable	Not Applicable
	"Greene County, MS"	"28041"	401	Not Applicable	Not Applicable
	"Grenada County, MS"	"28043"	891	Not Applicable	Not Applicable
	"Hancock County, MS"	"28045"	1625	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	6620	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	7116	Not Applicable	Not Applicable
	"Holmes County, MS"	"28051"	734	Not Applicable	Not Applicable
	"Humphreys County, MS"	"28053"	347	Not Applicable	Not Applicable
	"Issaquena County, MS"	"28055"	38	Not Applicable	Not Applicable
	"Itawamba County, MS"	"28057"	890	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	4416	Not Applicable	Not Applicable
	"Jasper County, MS"	"28061"	703	Not Applicable	Not Applicable
	"Jefferson County, MS"	"28063"	261	Not Applicable	Not Applicable
	"Jefferson Davis County, MS"	"28065"	464	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	2466	Not Applicable	Not Applicable
	"Kemper County, MS"	"28069"	321	Not Applicable	Not Applicable
	"Lafayette County, MS"	"28071"	1279	Not Applicable	Not Applicable
	"Lamar County, MS"	"28073"	1435	Not Applicable	Not Applicable
	"Lauderdale County, MS"	"28075"	2735	Not Applicable	Not Applicable
	"Lawrence County, MS"	"28077"	517	Not Applicable	Not Applicable
	"Leake County, MS"	"28079"	792	Not Applicable	Not Applicable
	"Lee County, MS"	"28081"	2774	Not Applicable	Not Applicable
	"Leflore County, MS"	"28083"	1233	Not Applicable	Not Applicable
	"Lincoln County, MS"	"28085"	1306	Not Applicable	Not Applicable
	"Lowndes County, MS"	"28087"	1915	Not Applicable	Not Applicable
	"Madison County, MS"	"28089"	2955	Not Applicable	Not Applicable
	"Marion County, MS"	"28091"	1069	Not Applicable	Not Applicable
	"Marshall County, MS"	"28093"	1372	Not Applicable	Not Applicable
	"Monroe County, MS"	"28095"	1391	Not Applicable	Not Applicable
	"Montgomery County, MS"	"28097"	480	Not Applicable	Not Applicable
	"Neshoba County, MS"	"28099"	1237	Not Applicable	Not Applicable
	"Newton County, MS"	"28101"	795	Not Applicable	Not Applicable
	"Noxubee County, MS"	"28103"	384	Not Applicable	Not Applicable
	"Oktibbeha County, MS"	"28105"	1117	Not Applicable	Not Applicable
	"Panola County, MS"	"28107"	1238	Not Applicable	Not Applicable
	"Pearl River County, MS"	"28109"	2217	Not Applicable	Not Applicable
	"Perry County, MS"	"28111"	476	Not Applicable	Not Applicable
	"Pike County, MS"	"28113"	1582	Not Applicable	Not Applicable
	"Pontotoc County, MS"	"28115"	1076	Not Applicable	Not Applicable
	"Prentiss County, MS"	"28117"	952	Not Applicable	Not Applicable
	"Quitman County, MS"	"28119"	334	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	4012	Not Applicable	Not Applicable
	"Scott County, MS"	"28123"	962	Not Applicable	Not Applicable
	"Sharkey County, MS"	"28125"	200	Not Applicable	Not Applicable
	"Simpson County, MS"	"28127"	1015	Not Applicable	Not Applicable
	"Smith County, MS"	"28129"	527	Not Applicable	Not Applicable
	"Stone County, MS"	"28131"	635	Not Applicable	Not Applicable
	"Sunflower County, MS"	"28133"	984	Not Applicable	Not Applicable
	"Tallahatchie County, MS"	"28135"	488	Not Applicable	Not Applicable
	"Tate County, MS"	"28137"	1051	Not Applicable	Not Applicable
	"Tippah County, MS"	"28139"	821	Not Applicable	Not Applicable
	"Tishomingo County, MS"	"28141"	944	Not Applicable	Not Applicable
	"Tunica County, MS"	"28143"	340	Not Applicable	Not Applicable
	"Union County, MS"	"28145"	909	Not Applicable	Not Applicable
	"Walthall County, MS"	"28147"	583	Not Applicable	Not Applicable
	"Warren County, MS"	"28149"	1643	Not Applicable	Not Applicable
	"Washington County, MS"	"28151"	1859	Not Applicable	Not Applicable
	"Wayne County, MS"	"28153"	725	Not Applicable	Not Applicable
	"Webster County, MS"	"28155"	490	Not Applicable	Not Applicable
	"Wilkinson County, MS"	"28157"	339	Not Applicable	Not Applicable
	"Winston County, MS"	"28159"	699	Not Applicable	Not Applicable
	"Yalobusha County, MS"	"28161"	548	Not Applicable	Not Applicable
	"Yazoo County, MS"	"28163"	901	Not Applicable	Not Applicable
	"Adair County, MO"	"29001"	657	Not Applicable	Not Applicable
	"Andrew County, MO"	"29003"	491	Not Applicable	Not Applicable
	"Atchison County, MO"	"29005"	241	Not Applicable	Not Applicable
	"Audrain County, MO"	"29007"	888	Not Applicable	Not Applicable
	"Barry County, MO"	"29009"	1265	Not Applicable	Not Applicable
	"Barton County, MO"	"29011"	409	Not Applicable	Not Applicable
	"Bates County, MO"	"29013"	621	Not Applicable	Not Applicable
	"Benton County, MO"	"29015"	932	Not Applicable	Not Applicable
	"Bollinger County, MO"	"29017"	437	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	3523	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	2751	Not Applicable	Not Applicable
	"Butler County, MO"	"29023"	1725	Not Applicable	Not Applicable
	"Caldwell County, MO"	"29025"	310	Not Applicable	Not Applicable
	"Callaway County, MO"	"29027"	1290	Not Applicable	Not Applicable
