"Notes"	"Month"	"Month Code"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Nov., 2020"	"2020/11"	"Kay County, OK"	"40071"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Kiowa County, OK"	"40075"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lincoln County, OK"	"40081"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"McClain County, OK"	"40087"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"McCurtain County, OK"	"40089"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Major County, OK"	"40093"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Muskogee County, OK"	"40101"	17	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Oklahoma County, OK"	"40109"	212	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Okmulgee County, OK"	"40111"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Ottawa County, OK"	"40115"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Payne County, OK"	"40119"	18	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Pontotoc County, OK"	"40123"	19	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Pottawatomie County, OK"	"40125"	19	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Rogers County, OK"	"40131"	27	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Seminole County, OK"	"40133"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Stephens County, OK"	"40137"	18	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Texas County, OK"	"40139"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Tulsa County, OK"	"40143"	146	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Wagoner County, OK"	"40145"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Woodward County, OK"	"40153"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Clackamas County, OR"	"41005"	31	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Douglas County, OR"	"41019"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Jackson County, OR"	"41029"	27	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lane County, OR"	"41039"	20	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Marion County, OR"	"41047"	36	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Multnomah County, OR"	"41051"	83	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Washington County, OR"	"41067"	18	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Adams County, PA"	"42001"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Allegheny County, PA"	"42003"	150	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Beaver County, PA"	"42007"	32	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bedford County, PA"	"42009"	42	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Berks County, PA"	"42011"	34	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Blair County, PA"	"42013"	52	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bradford County, PA"	"42015"	25	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bucks County, PA"	"42017"	94	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Butler County, PA"	"42019"	62	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Cambria County, PA"	"42021"	84	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Carbon County, PA"	"42025"	28	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Centre County, PA"	"42027"	57	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Chester County, PA"	"42029"	42	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Clearfield County, PA"	"42033"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Crawford County, PA"	"42039"	20	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Cumberland County, PA"	"42041"	89	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Dauphin County, PA"	"42043"	29	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Delaware County, PA"	"42045"	58	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Erie County, PA"	"42049"	52	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Fayette County, PA"	"42051"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Franklin County, PA"	"42055"	66	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Huntingdon County, PA"	"42061"	31	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Indiana County, PA"	"42063"	32	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Juniata County, PA"	"42067"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lackawanna County, PA"	"42069"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lancaster County, PA"	"42071"	62	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lawrence County, PA"	"42073"	41	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lebanon County, PA"	"42075"	46	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lehigh County, PA"	"42077"	31	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Luzerne County, PA"	"42079"	104	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Mercer County, PA"	"42085"	33	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Mifflin County, PA"	"42087"	57	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Monroe County, PA"	"42089"	24	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Montgomery County, PA"	"42091"	68	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Northampton County, PA"	"42095"	19	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Northumberland County, PA"	"42097"	26	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Philadelphia County, PA"	"42101"	221	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Schuylkill County, PA"	"42107"	73	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Somerset County, PA"	"42111"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Tioga County, PA"	"42117"	25	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Venango County, PA"	"42121"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Washington County, PA"	"42125"	29	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Westmoreland County, PA"	"42129"	114	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Wyoming County, PA"	"42131"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"York County, PA"	"42133"	45	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bristol County, RI"	"44001"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Kent County, RI"	"44003"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Providence County, RI"	"44007"	109	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Aiken County, SC"	"45003"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Anderson County, SC"	"45007"	27	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Berkeley County, SC"	"45015"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Charleston County, SC"	"45019"	17	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Cherokee County, SC"	"45021"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Florence County, SC"	"45041"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Georgetown County, SC"	"45043"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Greenville County, SC"	"45045"	48	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Horry County, SC"	"45051"	30	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Kershaw County, SC"	"45055"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lancaster County, SC"	"45057"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lexington County, SC"	"45063"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Pickens County, SC"	"45077"	20	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Richland County, SC"	"45079"	29	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Spartanburg County, SC"	"45083"	48	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Sumter County, SC"	"45085"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"York County, SC"	"45091"	37	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Beadle County, SD"	"46005"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bon Homme County, SD"	"46009"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Brookings County, SD"	"46011"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Brown County, SD"	"46013"	21	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Codington County, SD"	"46029"	40	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Davison County, SD"	"46035"	35	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Day County, SD"	"46037"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Grant County, SD"	"46051"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Gregory County, SD"	"46053"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hamlin County, SD"	"46057"	17	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hughes County, SD"	"46065"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lawrence County, SD"	"46081"	21	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lincoln County, SD"	"46083"	31	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"McCook County, SD"	"46087"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Minnehaha County, SD"	"46099"	86	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Pennington County, SD"	"46103"	37	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Roberts County, SD"	"46109"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Shannon County, SD"	"46113"	18	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Spink County, SD"	"46115"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Todd County, SD"	"46121"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Turner County, SD"	"46125"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Union County, SD"	"46127"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Yankton County, SD"	"46135"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Anderson County, TN"	"47001"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bedford County, TN"	"47003"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Blount County, TN"	"47009"	20	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bradley County, TN"	"47011"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Carter County, TN"	"47019"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Cheatham County, TN"	"47021"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Cocke County, TN"	"47029"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Coffee County, TN"	"47031"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Cumberland County, TN"	"47035"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Davidson County, TN"	"47037"	72	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Dickson County, TN"	"47043"	25	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Dyer County, TN"	"47045"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Fayette County, TN"	"47047"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Fentress County, TN"	"47049"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Franklin County, TN"	"47051"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Gibson County, TN"	"47053"	20	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Greene County, TN"	"47059"	20	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hamblen County, TN"	"47063"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hamilton County, TN"	"47065"	59	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Henderson County, TN"	"47077"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Henry County, TN"	"47079"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Jefferson County, TN"	"47089"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Johnson County, TN"	"47091"	17	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Knox County, TN"	"47093"	70	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lawrence County, TN"	"47099"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lincoln County, TN"	"47103"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Loudon County, TN"	"47105"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Madison County, TN"	"47113"	40	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Marshall County, TN"	"47117"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Maury County, TN"	"47119"	30	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Montgomery County, TN"	"47125"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Obion County, TN"	"47131"	23	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Putnam County, TN"	"47141"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Rhea County, TN"	"47143"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Roane County, TN"	"47145"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Robertson County, TN"	"47147"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Rutherford County, TN"	"47149"	52	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Sevier County, TN"	"47155"	18	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Shelby County, TN"	"47157"	120	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Sullivan County, TN"	"47163"	56	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Sumner County, TN"	"47165"	26	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Tipton County, TN"	"47167"	17	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Unicoi County, TN"	"47171"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Washington County, TN"	"47179"	34	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Williamson County, TN"	"47187"	32	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Wilson County, TN"	"47189"	26	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Anderson County, TX"	"48001"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Angelina County, TX"	"48005"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bell County, TX"	"48027"	31	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bexar County, TX"	"48029"	121	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bowie County, TX"	"48037"	18	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Brazoria County, TX"	"48039"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Brazos County, TX"	"48041"	35	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Cameron County, TX"	"48061"	41	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Cherokee County, TX"	"48073"	23	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Collin County, TX"	"48085"	86	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Comal County, TX"	"48091"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Dallas County, TX"	"48113"	367	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Dawson County, TX"	"48115"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Denton County, TX"	"48121"	66	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Ector County, TX"	"48135"	76	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Ellis County, TX"	"48139"	43	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"El Paso County, TX"	"48141"	804	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Fannin County, TX"	"48147"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Fort Bend County, TX"	"48157"	31	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Freestone County, TX"	"48161"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Gaines County, TX"	"48165"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Galveston County, TX"	"48167"	16	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Gray County, TX"	"48179"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Grayson County, TX"	"48181"	38	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Gregg County, TX"	"48183"	28	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hale County, TX"	"48189"	33	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Harris County, TX"	"48201"	243	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Harrison County, TX"	"48203"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hays County, TX"	"48209"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Henderson County, TX"	"48213"	24	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hidalgo County, TX"	"48215"	118	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hockley County, TX"	"48219"	33	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hood County, TX"	"48221"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hopkins County, TX"	"48223"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Howard County, TX"	"48227"	32	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hunt County, TX"	"48231"	18	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Hutchinson County, TX"	"48233"	25	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Jefferson County, TX"	"48245"	27	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Johnson County, TX"	"48251"	43	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Jones County, TX"	"48253"	13	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Kaufman County, TX"	"48257"	20	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Kerr County, TX"	"48265"	12	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lamar County, TX"	"48277"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lamb County, TX"	"48279"	26	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Liberty County, TX"	"48291"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Lubbock County, TX"	"48303"	199	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"McLennan County, TX"	"48309"	61	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Maverick County, TX"	"48323"	17	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Midland County, TX"	"48329"	56	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Montague County, TX"	"48337"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Montgomery County, TX"	"48339"	34	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Moore County, TX"	"48341"	19	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Nacogdoches County, TX"	"48347"	17	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Nueces County, TX"	"48355"	38	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Orange County, TX"	"48361"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Palo Pinto County, TX"	"48363"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Parker County, TX"	"48367"	21	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Parmer County, TX"	"48369"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Pecos County, TX"	"48371"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Potter County, TX"	"48375"	113	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Presidio County, TX"	"48377"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Randall County, TX"	"48381"	72	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Rusk County, TX"	"48401"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Smith County, TX"	"48423"	58	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Tarrant County, TX"	"48439"	264	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Taylor County, TX"	"48441"	57	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Terry County, TX"	"48445"	22	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Tom Green County, TX"	"48451"	57	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Travis County, TX"	"48453"	35	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Webb County, TX"	"48479"	53	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Wichita County, TX"	"48485"	94	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Wilbarger County, TX"	"48487"	15	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Williamson County, TX"	"48491"	18	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Wise County, TX"	"48497"	32	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Wood County, TX"	"48499"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Young County, TX"	"48503"	11	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Box Elder County, UT"	"49003"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Davis County, UT"	"49011"	27	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Salt Lake County, UT"	"49035"	114	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Utah County, UT"	"49049"	73	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Washington County, UT"	"49053"	34	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Weber County, UT"	"49057"	34	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Alleghany County, VA"	"51005"	14	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Bedford County, VA"	"51019"	10	Not Applicable	Not Applicable
	"Nov., 2020"	"2020/11"	"Buchanan County, VA"	"51027"	15	Not Applicable	Not Applicable
