"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Lemhi County, ID"	"16059"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"Lemhi County, ID"	"16059"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lewis County, ID"	"16061"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Lewis County, ID"	"16061"	"2021"	"2021"	12	Not Applicable	Not Applicable
	"Lewis County, ID"	"16061"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lincoln County, ID"	"16063"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Lincoln County, ID"	"16063"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Lincoln County, ID"	"16063"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Madison County, ID"	"16065"	"2020"	"2020"	15	Not Applicable	Not Applicable
	"Madison County, ID"	"16065"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Madison County, ID"	"16065"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Minidoka County, ID"	"16067"	"2020"	"2020"	23	Not Applicable	Not Applicable
	"Minidoka County, ID"	"16067"	"2021"	"2021"	29	Not Applicable	Not Applicable
	"Minidoka County, ID"	"16067"	"2022 (provisional)"	"2022"	10	Not Applicable	Not Applicable
	"Nez Perce County, ID"	"16069"	"2020"	"2020"	37	Not Applicable	Not Applicable
	"Nez Perce County, ID"	"16069"	"2021"	"2021"	58	Not Applicable	Not Applicable
	"Nez Perce County, ID"	"16069"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Oneida County, ID"	"16071"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Oneida County, ID"	"16071"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Oneida County, ID"	"16071"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Owyhee County, ID"	"16073"	"2020"	"2020"	17	Not Applicable	Not Applicable
	"Owyhee County, ID"	"16073"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Owyhee County, ID"	"16073"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Payette County, ID"	"16075"	"2020"	"2020"	25	Not Applicable	Not Applicable
	"Payette County, ID"	"16075"	"2021"	"2021"	47	Not Applicable	Not Applicable
	"Payette County, ID"	"16075"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Power County, ID"	"16077"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Power County, ID"	"16077"	"2021"	"2021"	12	Not Applicable	Not Applicable
	"Power County, ID"	"16077"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Shoshone County, ID"	"16079"	"2020"	"2020"	24	Not Applicable	Not Applicable
	"Shoshone County, ID"	"16079"	"2021"	"2021"	42	Not Applicable	Not Applicable
	"Shoshone County, ID"	"16079"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Teton County, ID"	"16081"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Teton County, ID"	"16081"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Teton County, ID"	"16081"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Twin Falls County, ID"	"16083"	"2020"	"2020"	98	Not Applicable	Not Applicable
	"Twin Falls County, ID"	"16083"	"2021"	"2021"	130	Not Applicable	Not Applicable
	"Twin Falls County, ID"	"16083"	"2022 (provisional)"	"2022"	35	Not Applicable	Not Applicable
	"Valley County, ID"	"16085"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Valley County, ID"	"16085"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Valley County, ID"	"16085"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Washington County, ID"	"16087"	"2020"	"2020"	13	Not Applicable	Not Applicable
	"Washington County, ID"	"16087"	"2021"	"2021"	28	Not Applicable	Not Applicable
	"Washington County, ID"	"16087"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"2020"	"2020"	71	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"2021"	"2021"	103	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"2022 (provisional)"	"2022"	42	Not Applicable	Not Applicable
	"Alexander County, IL"	"17003"	"2020"	"2020"	11	Not Applicable	Not Applicable
	"Alexander County, IL"	"17003"	"2021"	"2021"	12	Not Applicable	Not Applicable
	"Alexander County, IL"	"17003"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Bond County, IL"	"17005"	"2020"	"2020"	11	Not Applicable	Not Applicable
	"Bond County, IL"	"17005"	"2021"	"2021"	28	Not Applicable	Not Applicable
	"Bond County, IL"	"17005"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"2020"	"2020"	57	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"2021"	"2021"	37	Not Applicable	Not Applicable
	"Boone County, IL"	"17007"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Brown County, IL"	"17009"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Brown County, IL"	"17009"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Brown County, IL"	"17009"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"2020"	"2020"	57	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"2021"	"2021"	51	Not Applicable	Not Applicable
	"Bureau County, IL"	"17011"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Calhoun County, IL"	"17013"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Calhoun County, IL"	"17013"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Calhoun County, IL"	"17013"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Carroll County, IL"	"17015"	"2020"	"2020"	26	Not Applicable	Not Applicable
	"Carroll County, IL"	"17015"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"Carroll County, IL"	"17015"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Cass County, IL"	"17017"	"2020"	"2020"	27	Not Applicable	Not Applicable
	"Cass County, IL"	"17017"	"2021"	"2021"	16	Not Applicable	Not Applicable
	"Cass County, IL"	"17017"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"2020"	"2020"	66	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"2021"	"2021"	128	Not Applicable	Not Applicable
	"Champaign County, IL"	"17019"	"2022 (provisional)"	"2022"	67	Not Applicable	Not Applicable
	"Christian County, IL"	"17021"	"2020"	"2020"	61	Not Applicable	Not Applicable
	"Christian County, IL"	"17021"	"2021"	"2021"	40	Not Applicable	Not Applicable
	"Christian County, IL"	"17021"	"2022 (provisional)"	"2022"	30	Not Applicable	Not Applicable
	"Clark County, IL"	"17023"	"2020"	"2020"	18	Not Applicable	Not Applicable
	"Clark County, IL"	"17023"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Clark County, IL"	"17023"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Clay County, IL"	"17025"	"2020"	"2020"	29	Not Applicable	Not Applicable
	"Clay County, IL"	"17025"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Clay County, IL"	"17025"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Clinton County, IL"	"17027"	"2020"	"2020"	41	Not Applicable	Not Applicable
	"Clinton County, IL"	"17027"	"2021"	"2021"	35	Not Applicable	Not Applicable
	"Clinton County, IL"	"17027"	"2022 (provisional)"	"2022"	18	Not Applicable	Not Applicable
	"Coles County, IL"	"17029"	"2020"	"2020"	50	Not Applicable	Not Applicable
	"Coles County, IL"	"17029"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Coles County, IL"	"17029"	"2022 (provisional)"	"2022"	30	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"2020"	"2020"	7636	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"2021"	"2021"	4203	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"2022 (provisional)"	"2022"	2455	Not Applicable	Not Applicable
	"Crawford County, IL"	"17033"	"2020"	"2020"	29	Not Applicable	Not Applicable
	"Crawford County, IL"	"17033"	"2021"	"2021"	27	Not Applicable	Not Applicable
	"Crawford County, IL"	"17033"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Cumberland County, IL"	"17035"	"2020"	"2020"	20	Not Applicable	Not Applicable
	"Cumberland County, IL"	"17035"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Cumberland County, IL"	"17035"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"DeKalb County, IL"	"17037"	"2020"	"2020"	56	Not Applicable	Not Applicable
	"DeKalb County, IL"	"17037"	"2021"	"2021"	69	Not Applicable	Not Applicable
	"DeKalb County, IL"	"17037"	"2022 (provisional)"	"2022"	45	Not Applicable	Not Applicable
	"De Witt County, IL"	"17039"	"2020"	"2020"	21	Not Applicable	Not Applicable
	"De Witt County, IL"	"17039"	"2021"	"2021"	21	Not Applicable	Not Applicable
	"De Witt County, IL"	"17039"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Douglas County, IL"	"17041"	"2020"	"2020"	29	Not Applicable	Not Applicable
	"Douglas County, IL"	"17041"	"2021"	"2021"	17	Not Applicable	Not Applicable
	"Douglas County, IL"	"17041"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"DuPage County, IL"	"17043"	"2020"	"2020"	821	Not Applicable	Not Applicable
	"DuPage County, IL"	"17043"	"2021"	"2021"	393	Not Applicable	Not Applicable
	"DuPage County, IL"	"17043"	"2022 (provisional)"	"2022"	294	Not Applicable	Not Applicable
	"Edgar County, IL"	"17045"	"2020"	"2020"	36	Not Applicable	Not Applicable
	"Edgar County, IL"	"17045"	"2021"	"2021"	42	Not Applicable	Not Applicable
	"Edgar County, IL"	"17045"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Edwards County, IL"	"17047"	"2020"	"2020"	10	Not Applicable	Not Applicable
	"Edwards County, IL"	"17047"	"2021"	"2021"	18	Not Applicable	Not Applicable
	"Edwards County, IL"	"17047"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Effingham County, IL"	"17049"	"2020"	"2020"	44	Not Applicable	Not Applicable
	"Effingham County, IL"	"17049"	"2021"	"2021"	54	Not Applicable	Not Applicable
	"Effingham County, IL"	"17049"	"2022 (provisional)"	"2022"	27	Not Applicable	Not Applicable
	"Fayette County, IL"	"17051"	"2020"	"2020"	34	Not Applicable	Not Applicable
	"Fayette County, IL"	"17051"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Fayette County, IL"	"17051"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Ford County, IL"	"17053"	"2020"	"2020"	24	Not Applicable	Not Applicable
	"Ford County, IL"	"17053"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Ford County, IL"	"17053"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Franklin County, IL"	"17055"	"2020"	"2020"	60	Not Applicable	Not Applicable
	"Franklin County, IL"	"17055"	"2021"	"2021"	88	Not Applicable	Not Applicable
	"Franklin County, IL"	"17055"	"2022 (provisional)"	"2022"	39	Not Applicable	Not Applicable
	"Fulton County, IL"	"17057"	"2020"	"2020"	31	Not Applicable	Not Applicable
	"Fulton County, IL"	"17057"	"2021"	"2021"	55	Not Applicable	Not Applicable
	"Fulton County, IL"	"17057"	"2022 (provisional)"	"2022"	36	Not Applicable	Not Applicable
	"Gallatin County, IL"	"17059"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Gallatin County, IL"	"17059"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Gallatin County, IL"	"17059"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Greene County, IL"	"17061"	"2020"	"2020"	26	Not Applicable	Not Applicable
	"Greene County, IL"	"17061"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Greene County, IL"	"17061"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Grundy County, IL"	"17063"	"2020"	"2020"	44	Not Applicable	Not Applicable
	"Grundy County, IL"	"17063"	"2021"	"2021"	55	Not Applicable	Not Applicable
	"Grundy County, IL"	"17063"	"2022 (provisional)"	"2022"	31	Not Applicable	Not Applicable
	"Hamilton County, IL"	"17065"	"2020"	"2020"	11	Not Applicable	Not Applicable
	"Hamilton County, IL"	"17065"	"2021"	"2021"	18	Not Applicable	Not Applicable
	"Hamilton County, IL"	"17065"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Hancock County, IL"	"17067"	"2020"	"2020"	32	Not Applicable	Not Applicable
	"Hancock County, IL"	"17067"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Hancock County, IL"	"17067"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Hardin County, IL"	"17069"	"2020"	"2020"	10	Not Applicable	Not Applicable
	"Hardin County, IL"	"17069"	"2021"	"2021"	12	Not Applicable	Not Applicable
	"Hardin County, IL"	"17069"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Henderson County, IL"	"17071"	"2020"	"2020"	15	Not Applicable	Not Applicable
	"Henderson County, IL"	"17071"	"2021"	"2021"	10	Not Applicable	Not Applicable
	"Henderson County, IL"	"17071"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Henry County, IL"	"17073"	"2020"	"2020"	64	Not Applicable	Not Applicable
	"Henry County, IL"	"17073"	"2021"	"2021"	41	Not Applicable	Not Applicable
	"Henry County, IL"	"17073"	"2022 (provisional)"	"2022"	34	Not Applicable	Not Applicable
	"Iroquois County, IL"	"17075"	"2020"	"2020"	44	Not Applicable	Not Applicable
	"Iroquois County, IL"	"17075"	"2021"	"2021"	43	Not Applicable	Not Applicable
	"Iroquois County, IL"	"17075"	"2022 (provisional)"	"2022"	22	Not Applicable	Not Applicable
	"Jackson County, IL"	"17077"	"2020"	"2020"	68	Not Applicable	Not Applicable
	"Jackson County, IL"	"17077"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Jackson County, IL"	"17077"	"2022 (provisional)"	"2022"	32	Not Applicable	Not Applicable
	"Jasper County, IL"	"17079"	"2020"	"2020"	13	Not Applicable	Not Applicable
	"Jasper County, IL"	"17079"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"Jasper County, IL"	"17079"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Jefferson County, IL"	"17081"	"2020"	"2020"	65	Not Applicable	Not Applicable
	"Jefferson County, IL"	"17081"	"2021"	"2021"	67	Not Applicable	Not Applicable
	"Jefferson County, IL"	"17081"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Jersey County, IL"	"17083"	"2020"	"2020"	36	Not Applicable	Not Applicable
	"Jersey County, IL"	"17083"	"2021"	"2021"	29	Not Applicable	Not Applicable
	"Jersey County, IL"	"17083"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Jo Daviess County, IL"	"17085"	"2020"	"2020"	23	Not Applicable	Not Applicable
	"Jo Daviess County, IL"	"17085"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Jo Daviess County, IL"	"17085"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Johnson County, IL"	"17087"	"2020"	"2020"	16	Not Applicable	Not Applicable
	"Johnson County, IL"	"17087"	"2021"	"2021"	32	Not Applicable	Not Applicable
	"Johnson County, IL"	"17087"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Kane County, IL"	"17089"	"2020"	"2020"	513	Not Applicable	Not Applicable
	"Kane County, IL"	"17089"	"2021"	"2021"	326	Not Applicable	Not Applicable
	"Kane County, IL"	"17089"	"2022 (provisional)"	"2022"	197	Not Applicable	Not Applicable
	"Kankakee County, IL"	"17091"	"2020"	"2020"	124	Not Applicable	Not Applicable
	"Kankakee County, IL"	"17091"	"2021"	"2021"	132	Not Applicable	Not Applicable
	"Kankakee County, IL"	"17091"	"2022 (provisional)"	"2022"	55	Not Applicable	Not Applicable
	"Kendall County, IL"	"17093"	"2020"	"2020"	74	Not Applicable	Not Applicable
	"Kendall County, IL"	"17093"	"2021"	"2021"	62	Not Applicable	Not Applicable
	"Kendall County, IL"	"17093"	"2022 (provisional)"	"2022"	42	Not Applicable	Not Applicable
	"Knox County, IL"	"17095"	"2020"	"2020"	106	Not Applicable	Not Applicable
	"Knox County, IL"	"17095"	"2021"	"2021"	73	Not Applicable	Not Applicable
	"Knox County, IL"	"17095"	"2022 (provisional)"	"2022"	42	Not Applicable	Not Applicable
	"Lake County, IL"	"17097"	"2020"	"2020"	699	Not Applicable	Not Applicable
	"Lake County, IL"	"17097"	"2021"	"2021"	372	Not Applicable	Not Applicable
	"Lake County, IL"	"17097"	"2022 (provisional)"	"2022"	250	Not Applicable	Not Applicable
	"LaSalle County, IL"	"17099"	"2020"	"2020"	180	Not Applicable	Not Applicable
	"LaSalle County, IL"	"17099"	"2021"	"2021"	129	Not Applicable	Not Applicable
	"LaSalle County, IL"	"17099"	"2022 (provisional)"	"2022"	68	Not Applicable	Not Applicable
	"Lawrence County, IL"	"17101"	"2020"	"2020"	30	Not Applicable	Not Applicable
	"Lawrence County, IL"	"17101"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Lawrence County, IL"	"17101"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lee County, IL"	"17103"	"2020"	"2020"	64	Not Applicable	Not Applicable
	"Lee County, IL"	"17103"	"2021"	"2021"	39	Not Applicable	Not Applicable
	"Lee County, IL"	"17103"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Livingston County, IL"	"17105"	"2020"	"2020"	54	Not Applicable	Not Applicable
	"Livingston County, IL"	"17105"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Livingston County, IL"	"17105"	"2022 (provisional)"	"2022"	27	Not Applicable	Not Applicable
	"Logan County, IL"	"17107"	"2020"	"2020"	47	Not Applicable	Not Applicable
	"Logan County, IL"	"17107"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Logan County, IL"	"17107"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"McDonough County, IL"	"17109"	"2020"	"2020"	31	Not Applicable	Not Applicable
	"McDonough County, IL"	"17109"	"2021"	"2021"	32	Not Applicable	Not Applicable
	"McDonough County, IL"	"17109"	"2022 (provisional)"	"2022"	27	Not Applicable	Not Applicable
	"McHenry County, IL"	"17111"	"2020"	"2020"	234	Not Applicable	Not Applicable
	"McHenry County, IL"	"17111"	"2021"	"2021"	183	Not Applicable	Not Applicable
	"McHenry County, IL"	"17111"	"2022 (provisional)"	"2022"	97	Not Applicable	Not Applicable
	"McLean County, IL"	"17113"	"2020"	"2020"	110	Not Applicable	Not Applicable
	"McLean County, IL"	"17113"	"2021"	"2021"	145	Not Applicable	Not Applicable
	"McLean County, IL"	"17113"	"2022 (provisional)"	"2022"	61	Not Applicable	Not Applicable
	"Macon County, IL"	"17115"	"2020"	"2020"	142	Not Applicable	Not Applicable
	"Macon County, IL"	"17115"	"2021"	"2021"	136	Not Applicable	Not Applicable
	"Macon County, IL"	"17115"	"2022 (provisional)"	"2022"	83	Not Applicable	Not Applicable
	"Macoupin County, IL"	"17117"	"2020"	"2020"	66	Not Applicable	Not Applicable
	"Macoupin County, IL"	"17117"	"2021"	"2021"	70	Not Applicable	Not Applicable
	"Macoupin County, IL"	"17117"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"2020"	"2020"	294	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"2021"	"2021"	319	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"2022 (provisional)"	"2022"	171	Not Applicable	Not Applicable
	"Marion County, IL"	"17121"	"2020"	"2020"	51	Not Applicable	Not Applicable
	"Marion County, IL"	"17121"	"2021"	"2021"	67	Not Applicable	Not Applicable
	"Marion County, IL"	"17121"	"2022 (provisional)"	"2022"	44	Not Applicable	Not Applicable
	"Marshall County, IL"	"17123"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Marshall County, IL"	"17123"	"2021"	"2021"	17	Not Applicable	Not Applicable
	"Marshall County, IL"	"17123"	"2022 (provisional)"	"2022"	10	Not Applicable	Not Applicable
	"Mason County, IL"	"17125"	"2020"	"2020"	33	Not Applicable	Not Applicable
	"Mason County, IL"	"17125"	"2021"	"2021"	20	Not Applicable	Not Applicable
